 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  1.41879153e-05  1.41822759e+00 -1.41821340e+00 
 1.00000000e-12  1.41879576e-05  1.41822759e+00 -1.41821340e+00 
 2.00000000e-12  1.41879875e-05  1.41822759e+00 -1.41821340e+00 
 4.00000000e-12  1.41880371e-05  1.41822759e+00 -1.41821340e+00 
 8.00000000e-12  1.41881018e-05  1.41822759e+00 -1.41821340e+00 
 1.60000000e-11  1.41881952e-05  1.41822759e+00 -1.41821340e+00 
 3.20000000e-11  1.41883995e-05  1.41822759e+00 -1.41821340e+00 
 6.40000000e-11  1.41888652e-05  1.41822759e+00 -1.41821340e+00 
 1.28000000e-10  1.41896964e-05  1.41822759e+00 -1.41821340e+00 
 2.28000000e-10  1.41907225e-05  1.41822759e+00 -1.41821340e+00 
 3.28000000e-10  1.41916129e-05  1.41822759e+00 -1.41821340e+00 
 4.28000000e-10  1.41924714e-05  1.41822759e+00 -1.41821340e+00 
 5.28000000e-10  1.41932919e-05  1.41822760e+00 -1.41821340e+00 
 6.28000000e-10  1.41940789e-05  1.41822760e+00 -1.41821340e+00 
 7.28000000e-10  1.41948421e-05  1.41822760e+00 -1.41821340e+00 
 8.28000000e-10  1.41955702e-05  1.41822760e+00 -1.41821340e+00 
 9.28000000e-10  1.41962742e-05  1.41822760e+00 -1.41821340e+00 
 1.00000000e-09  1.41967790e-05  1.41822760e+00 -1.41821340e+00 
 1.01000000e-09  1.43434081e-05  1.41822775e+00 -1.41821340e+00 
 1.03000000e-09  1.42090149e-05  1.41822761e+00 -1.41821340e+00 
 1.07000000e-09  1.40888244e-05  1.41822749e+00 -1.41821340e+00 
 1.15000000e-09  1.42711497e-05  1.41822767e+00 -1.41821340e+00 
 1.25000000e-09  1.41425325e-05  1.41822755e+00 -1.41821340e+00 
 1.35000000e-09  1.42653378e-05  1.41822767e+00 -1.41821340e+00 
 1.45000000e-09  1.43847917e-05  1.41822779e+00 -1.41821340e+00 
 1.55000000e-09  1.39763914e-05  1.41822738e+00 -1.41821340e+00 
 1.65000000e-09  1.55467848e-05  1.41822895e+00 -1.41821340e+00 
 1.75000000e-09  1.51363811e-05  1.41822854e+00 -1.41821340e+00 
 1.85000000e-09  1.10185886e-05  1.41822442e+00 -1.41821340e+00 
 1.95000000e-09 -8.65382456e-06  1.41820475e+00 -1.41821340e+00 
 2.00000000e-09 -5.98437064e-05  1.41815355e+00 -1.41821340e+00 
 2.01000000e-09 -7.56521671e-05  1.41813774e+00 -1.41821339e+00 
 2.03000000e-09 -9.84369848e-05  1.41811495e+00 -1.41821339e+00 
 2.07000000e-09  6.66423701e-05  1.41828002e+00 -1.41821337e+00 
 2.15000000e-09  2.35140380e-03  1.42056493e+00 -1.41821353e+00 
 2.25000000e-09  6.66225401e-03  1.42487724e+00 -1.41821499e+00 
 2.35000000e-09  8.67247336e-03  1.42689169e+00 -1.41821921e+00 
 2.45000000e-09  8.57451079e-03  1.42680152e+00 -1.41822700e+00 
 2.55000000e-09  8.33961382e-03  1.42657799e+00 -1.41823837e+00 
 2.65000000e-09  7.00425173e-03  1.42525744e+00 -1.41825318e+00 
 2.75000000e-09  3.05296858e-03  1.42132475e+00 -1.41827178e+00 
 2.85000000e-09 -3.91058969e-03  1.41438499e+00 -1.41829558e+00 
 2.95000000e-09  1.86443449e-03  1.42018999e+00 -1.41832556e+00 
 3.05000000e-09  1.49442813e-02  1.43330347e+00 -1.41835919e+00 
 3.15000000e-09  2.24393580e-02  1.44083089e+00 -1.41839153e+00 
 3.25000000e-09  2.60671172e-02  1.44448593e+00 -1.41841881e+00 
 3.35000000e-09  2.84182190e-02  1.44685740e+00 -1.41843918e+00 
 3.45000000e-09  3.01606858e-02  1.44861239e+00 -1.41845171e+00 
 3.55000000e-09  3.15188065e-02  1.44997465e+00 -1.41845584e+00 
 3.65000000e-09  3.26226672e-02  1.45107395e+00 -1.41845128e+00 
 3.75000000e-09  3.35382343e-02  1.45197608e+00 -1.41843785e+00 
 3.85000000e-09  3.43184414e-02  1.45273393e+00 -1.41841549e+00 
 3.95000000e-09  3.49886180e-02  1.45337283e+00 -1.41838421e+00 
 4.05000000e-09  3.55772756e-02  1.45392137e+00 -1.41834409e+00 
 4.15000000e-09  3.60947909e-02  1.45439003e+00 -1.41829523e+00 
 4.25000000e-09  3.65594649e-02  1.45479725e+00 -1.41823779e+00 
 4.35000000e-09  3.69749633e-02  1.45514689e+00 -1.41817193e+00 
 4.45000000e-09  3.73545517e-02  1.45545238e+00 -1.41809783e+00 
 4.55000000e-09  3.76984837e-02  1.45571419e+00 -1.41801571e+00 
 4.65000000e-09  3.80172433e-02  1.45594301e+00 -1.41792577e+00 
 4.75000000e-09  3.83091955e-02  1.45613744e+00 -1.41782824e+00 
 4.85000000e-09  3.85831517e-02  1.45630649e+00 -1.41772334e+00 
 4.95000000e-09  3.88363664e-02  1.45644767e+00 -1.41761130e+00 
 5.05000000e-09  3.90765755e-02  1.45656893e+00 -1.41749236e+00 
 5.15000000e-09  3.93003533e-02  1.45666709e+00 -1.41736674e+00 
 5.25000000e-09  3.95147041e-02  1.45674937e+00 -1.41723467e+00 
 5.35000000e-09  3.97157735e-02  1.45681215e+00 -1.41709638e+00 
 5.45000000e-09  3.99100449e-02  1.45686215e+00 -1.41695210e+00 
 5.55000000e-09  4.00933897e-02  1.45689545e+00 -1.41680206e+00 
 5.65000000e-09  4.02719051e-02  1.45691837e+00 -1.41664646e+00 
 5.75000000e-09  4.04412874e-02  1.45692682e+00 -1.41648553e+00 
 5.85000000e-09  4.06073366e-02  1.45692682e+00 -1.41631948e+00 
 5.95000000e-09  4.07656396e-02  1.45691416e+00 -1.41614852e+00 
 6.00000000e-09  4.08448545e-02  1.45690611e+00 -1.41606125e+00 
 6.01000000e-09  4.08594527e-02  1.45690309e+00 -1.41604364e+00 
 6.03000000e-09  4.08903505e-02  1.45689866e+00 -1.41600831e+00 
 6.07000000e-09  4.09517254e-02  1.45688885e+00 -1.41593712e+00 
 6.15000000e-09  4.10716956e-02  1.45686431e+00 -1.41579261e+00 
 6.25000000e-09  4.12188156e-02  1.45682692e+00 -1.41560810e+00 
 6.35000000e-09  4.13622675e-02  1.45678172e+00 -1.41541945e+00 
