 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  1.41959044e-05  1.61263582e+00 -1.61262162e+00 
 1.00000000e-12  1.41959319e-05  1.61263582e+00 -1.61262162e+00 
 2.00000000e-12  1.41959467e-05  1.61263582e+00 -1.61262162e+00 
 4.00000000e-12  1.41959669e-05  1.61263582e+00 -1.61262162e+00 
 8.00000000e-12  1.41959680e-05  1.61263582e+00 -1.61262162e+00 
 1.60000000e-11  1.41959276e-05  1.61263582e+00 -1.61262162e+00 
 3.20000000e-11  1.41958746e-05  1.61263582e+00 -1.61262162e+00 
 6.40000000e-11  1.41958636e-05  1.61263582e+00 -1.61262162e+00 
 1.28000000e-10  1.41958583e-05  1.61263582e+00 -1.61262162e+00 
 2.28000000e-10  1.41958582e-05  1.61263582e+00 -1.61262162e+00 
 3.28000000e-10  1.41958752e-05  1.61263582e+00 -1.61262162e+00 
 4.28000000e-10  1.41958633e-05  1.61263582e+00 -1.61262162e+00 
 5.28000000e-10  1.41958498e-05  1.61263582e+00 -1.61262162e+00 
 6.28000000e-10  1.41958537e-05  1.61263582e+00 -1.61262162e+00 
 7.28000000e-10  1.41958605e-05  1.61263582e+00 -1.61262162e+00 
 8.28000000e-10  1.41958630e-05  1.61263582e+00 -1.61262162e+00 
 9.28000000e-10  1.41958650e-05  1.61263582e+00 -1.61262162e+00 
 1.00000000e-09  1.41958865e-05  1.61263582e+00 -1.61262162e+00 
 1.01000000e-09  1.43185386e-05  1.61263594e+00 -1.61262162e+00 
 1.03000000e-09  1.42003742e-05  1.61263582e+00 -1.61262162e+00 
 1.07000000e-09  1.41099397e-05  1.61263573e+00 -1.61262162e+00 
 1.15000000e-09  1.42568921e-05  1.61263588e+00 -1.61262162e+00 
 1.25000000e-09  1.41467375e-05  1.61263577e+00 -1.61262162e+00 
 1.35000000e-09  1.42580974e-05  1.61263588e+00 -1.61262162e+00 
 1.45000000e-09  1.43674329e-05  1.61263599e+00 -1.61262162e+00 
 1.55000000e-09  1.39258321e-05  1.61263555e+00 -1.61262162e+00 
 1.65000000e-09  1.54522312e-05  1.61263708e+00 -1.61262162e+00 
 1.75000000e-09  1.48235693e-05  1.61263645e+00 -1.61262162e+00 
 1.85000000e-09  1.19331358e-05  1.61263356e+00 -1.61262162e+00 
 1.95000000e-09 -4.76511596e-06  1.61261686e+00 -1.61262162e+00 
 2.00000000e-09 -4.51908525e-05  1.61257643e+00 -1.61262162e+00 
 2.01000000e-09 -5.76060507e-05  1.61256401e+00 -1.61262162e+00 
 2.03000000e-09 -7.76058834e-05  1.61254401e+00 -1.61262161e+00 
