 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  1.41966169e-05  1.53055237e+00 -1.53053818e+00 
 1.00000000e-12  1.41966450e-05  1.53055237e+00 -1.53053818e+00 
 2.00000000e-12  1.41966619e-05  1.53055237e+00 -1.53053818e+00 
 4.00000000e-12  1.41966841e-05  1.53055237e+00 -1.53053818e+00 
 8.00000000e-12  1.41966888e-05  1.53055237e+00 -1.53053818e+00 
 1.60000000e-11  1.41966505e-05  1.53055237e+00 -1.53053818e+00 
 3.20000000e-11  1.41966012e-05  1.53055237e+00 -1.53053818e+00 
 6.40000000e-11  1.41966063e-05  1.53055237e+00 -1.53053818e+00 
 1.28000000e-10  1.41966361e-05  1.53055237e+00 -1.53053818e+00 
 2.28000000e-10  1.41966053e-05  1.53055237e+00 -1.53053818e+00 
 3.28000000e-10  1.41965632e-05  1.53055237e+00 -1.53053818e+00 
 4.28000000e-10  1.41965320e-05  1.53055237e+00 -1.53053818e+00 
 5.28000000e-10  1.41964940e-05  1.53055237e+00 -1.53053818e+00 
 6.28000000e-10  1.41964875e-05  1.53055237e+00 -1.53053818e+00 
 7.28000000e-10  1.41964881e-05  1.53055237e+00 -1.53053818e+00 
 8.28000000e-10  1.41964990e-05  1.53055237e+00 -1.53053818e+00 
 9.28000000e-10  1.41964992e-05  1.53055237e+00 -1.53053818e+00 
 1.00000000e-09  1.41964896e-05  1.53055237e+00 -1.53053818e+00 
 1.01000000e-09  1.43354672e-05  1.53055251e+00 -1.53053818e+00 
 1.03000000e-09  1.42073348e-05  1.53055238e+00 -1.53053818e+00 
 1.07000000e-09  1.40957920e-05  1.53055227e+00 -1.53053818e+00 
 1.15000000e-09  1.42649336e-05  1.53055244e+00 -1.53053818e+00 
 1.25000000e-09  1.41434074e-05  1.53055232e+00 -1.53053818e+00 
 1.35000000e-09  1.42693549e-05  1.53055245e+00 -1.53053818e+00 
 1.45000000e-09  1.44052891e-05  1.53055258e+00 -1.53053818e+00 
 1.55000000e-09  1.38852698e-05  1.53055206e+00 -1.53053818e+00 
 1.65000000e-09  1.53643730e-05  1.53055354e+00 -1.53053818e+00 
 1.75000000e-09  1.52883355e-05  1.53055347e+00 -1.53053818e+00 
 1.85000000e-09  7.86670490e-06  1.53054604e+00 -1.53053818e+00 
 1.95000000e-09 -3.87503531e-05  1.53049942e+00 -1.53053817e+00 
 2.00000000e-09 -7.96423580e-05  1.53045852e+00 -1.53053816e+00 
 2.01000000e-09 -6.92298884e-05  1.53046893e+00 -1.53053816e+00 
 2.03000000e-09  1.24704970e-05  1.53055062e+00 -1.53053815e+00 
 2.07000000e-09  7.17265642e-04  1.53125541e+00 -1.53053815e+00 
 2.15000000e-09  3.97796642e-03  1.53451649e+00 -1.53053852e+00 
 2.25000000e-09  7.52324328e-03  1.53806399e+00 -1.53054075e+00 
 2.35000000e-09  9.85344532e-03  1.54039968e+00 -1.53054624e+00 
 2.45000000e-09  1.10320162e-02  1.54158791e+00 -1.53055589e+00 
 2.55000000e-09  1.09822660e-02  1.54155228e+00 -1.53057002e+00 
 2.65000000e-09  1.04437065e-02  1.54103225e+00 -1.53058854e+00 
 2.75000000e-09  8.50588980e-03  1.53911728e+00 -1.53061139e+00 
 2.85000000e-09  1.63833725e-03  1.53227768e+00 -1.53063934e+00 
 2.95000000e-09 -5.02359672e-04  1.53017152e+00 -1.53067388e+00 
 3.05000000e-09  1.25200993e-02  1.54323432e+00 -1.53071422e+00 
 3.15000000e-09  2.66982118e-02  1.55745362e+00 -1.53075541e+00 
 3.25000000e-09  3.31267959e-02  1.56391845e+00 -1.53079166e+00 
 3.35000000e-09  3.63679462e-02  1.56718744e+00 -1.53081950e+00 
 3.45000000e-09  3.86095777e-02  1.56944703e+00 -1.53083745e+00 
 3.55000000e-09  4.03122457e-02  1.57115704e+00 -1.53084479e+00 
 3.65000000e-09  4.16743720e-02  1.57251549e+00 -1.53084112e+00 
 3.75000000e-09  4.27950190e-02  1.57362125e+00 -1.53082623e+00 
 3.85000000e-09  4.37441362e-02  1.57454420e+00 -1.53080007e+00 
 3.95000000e-09  4.45574616e-02  1.57532012e+00 -1.53076266e+00 
 4.05000000e-09  4.52696806e-02  1.57598380e+00 -1.53071412e+00 
 4.15000000e-09  4.58955607e-02  1.57655014e+00 -1.53065458e+00 
 4.25000000e-09  4.64562709e-02  1.57704053e+00 -1.53058426e+00 
 4.35000000e-09  4.69576341e-02  1.57746100e+00 -1.53050337e+00 
 4.45000000e-09  4.74145443e-02  1.57782670e+00 -1.53041216e+00 
 4.55000000e-09  4.78283877e-02  1.57813928e+00 -1.53031089e+00 
 4.65000000e-09  4.82107537e-02  1.57841060e+00 -1.53019985e+00 
 4.75000000e-09  4.85605914e-02  1.57863991e+00 -1.53007932e+00 
 4.85000000e-09  4.88875839e-02  1.57883717e+00 -1.52994958e+00 
 4.95000000e-09  4.91892377e-02  1.57900018e+00 -1.52981094e+00 
 5.05000000e-09  4.94740566e-02  1.57913776e+00 -1.52966370e+00 
 5.15000000e-09  4.97386431e-02  1.57924679e+00 -1.52950815e+00 
 5.25000000e-09  4.99907296e-02  1.57933532e+00 -1.52934459e+00 
 5.35000000e-09  5.02263267e-02  1.57939963e+00 -1.52917331e+00 
 5.45000000e-09  5.04526380e-02  1.57944724e+00 -1.52899460e+00 
 5.55000000e-09  5.06652733e-02  1.57947403e+00 -1.52880876e+00 
 5.65000000e-09  5.08710591e-02  1.57948712e+00 -1.52861606e+00 
 5.75000000e-09  5.10653263e-02  1.57948211e+00 -1.52841678e+00 
 5.85000000e-09  5.12546237e-02  1.57946583e+00 -1.52821120e+00 
 5.95000000e-09  5.14340844e-02  1.57943367e+00 -1.52799959e+00 
 6.00000000e-09  5.15234972e-02  1.57941509e+00 -1.52789159e+00 
 6.01000000e-09  5.15399678e-02  1.57940976e+00 -1.52786979e+00 
 6.03000000e-09  5.15747358e-02  1.57940082e+00 -1.52782608e+00 
 6.07000000e-09  5.16436347e-02  1.57938163e+00 -1.52773800e+00 
 6.15000000e-09  5.17780441e-02  1.57933727e+00 -1.52755922e+00 
 6.25000000e-09  5.19419169e-02  1.57927295e+00 -1.52733104e+00 
 6.35000000e-09  5.21008629e-02  1.57919868e+00 -1.52709782e+00 
 6.45000000e-09  5.22558445e-02  1.57911565e+00 -1.52685980e+00 
 6.55000000e-09  5.24068612e-02  1.57902408e+00 -1.52661722e+00 
 6.65000000e-09  5.25545325e-02  1.57892482e+00 -1.52637029e+00 
 6.75000000e-09  5.26989947e-02  1.57881823e+00 -1.52611923e+00 
 6.85000000e-09  5.28407026e-02  1.57870496e+00 -1.52586426e+00 
 6.95000000e-09  5.29798240e-02  1.57858539e+00 -1.52560556e+00 
 7.00000000e-09  5.30484602e-02  1.57852334e+00 -1.52547488e+00 
 7.01000000e-09  5.30622535e-02  1.57851087e+00 -1.52544862e+00 
 7.03000000e-09  5.30894105e-02  1.57848545e+00 -1.52539604e+00 
 7.07000000e-09  5.31435942e-02  1.57843406e+00 -1.52529047e+00 
 7.15000000e-09  5.32513470e-02  1.57832911e+00 -1.52507777e+00 
 7.25000000e-09  5.33840351e-02  1.57819311e+00 -1.52480908e+00 
 7.35000000e-09  5.35151919e-02  1.57805261e+00 -1.52453742e+00 
 7.45000000e-09  5.36446166e-02  1.57790758e+00 -1.52426296e+00 
 7.55000000e-09  5.37727503e-02  1.57775862e+00 -1.52398587e+00 
 7.65000000e-09  5.38994866e-02  1.57760580e+00 -1.52370632e+00 
 7.75000000e-09  5.40251402e-02  1.57744958e+00 -1.52342444e+00 
 7.85000000e-09  5.41496612e-02  1.57729006e+00 -1.52314040e+00 
 7.95000000e-09  5.42732798e-02  1.57712762e+00 -1.52285434e+00 
 8.05000000e-09  5.43959784e-02  1.57696236e+00 -1.52256639e+00 
 8.15000000e-09  5.45179275e-02  1.57679461e+00 -1.52227668e+00 
 8.25000000e-09  5.46391283e-02  1.57662449e+00 -1.52198536e+00 
 8.35000000e-09  5.47597084e-02  1.57645224e+00 -1.52169253e+00 
 8.45000000e-09  5.48796791e-02  1.57627800e+00 -1.52139832e+00 
 8.55000000e-09  5.49991367e-02  1.57610199e+00 -1.52110285e+00 
 8.65000000e-09  5.51180972e-02  1.57592431e+00 -1.52080622e+00 
 8.75000000e-09  5.52366336e-02  1.57574516e+00 -1.52050853e+00 
 8.85000000e-09  5.53547638e-02  1.57556466e+00 -1.52020989e+00 
 8.95000000e-09  5.54725431e-02  1.57538294e+00 -1.51991040e+00 
 9.05000000e-09  5.55899894e-02  1.57520014e+00 -1.51961015e+00 
 9.15000000e-09  5.57071444e-02  1.57501637e+00 -1.51930922e+00 
 9.25000000e-09  5.58240249e-02  1.57483174e+00 -1.51900771e+00 
 9.35000000e-09  5.59406623e-02  1.57464636e+00 -1.51870569e+00 
 9.45000000e-09  5.60570717e-02  1.57446032e+00 -1.51840325e+00 
 9.55000000e-09  5.61732762e-02  1.57427373e+00 -1.51810045e+00 
 9.65000000e-09  5.62892892e-02  1.57408667e+00 -1.51779738e+00 
 9.75000000e-09  5.64051275e-02  1.57389922e+00 -1.51749409e+00 
 9.85000000e-09  5.65208023e-02  1.57371146e+00 -1.51719066e+00 
 9.95000000e-09  5.66363256e-02  1.57352347e+00 -1.51688715e+00 
 1.00500000e-08  5.67517065e-02  1.57333532e+00 -1.51658361e+00 
 1.01500000e-08  5.68669531e-02  1.57314706e+00 -1.51628011e+00 
 1.02500000e-08  5.69820728e-02  1.57295877e+00 -1.51597669e+00 
 1.03500000e-08  5.70970706e-02  1.57277049e+00 -1.51567342e+00 
 1.04500000e-08  5.72119522e-02  1.57258229e+00 -1.51537034e+00 
 1.05500000e-08  5.73267202e-02  1.57239421e+00 -1.51506749e+00 
 1.06500000e-08  5.74413789e-02  1.57220631e+00 -1.51476493e+00 
 1.07500000e-08  5.75559287e-02  1.57201862e+00 -1.51446269e+00 
 1.08500000e-08  5.76703728e-02  1.57183119e+00 -1.51416082e+00 
 1.09500000e-08  5.77847101e-02  1.57164406e+00 -1.51385935e+00 
 1.10000000e-08  5.78418400e-02  1.57155061e+00 -1.51370877e+00 
 1.10100000e-08  5.78533882e-02  1.57153206e+00 -1.51367867e+00 
 1.10300000e-08  5.78761155e-02  1.57149460e+00 -1.51361849e+00 
 1.10700000e-08  5.79216869e-02  1.57141985e+00 -1.51349817e+00 
 1.11500000e-08  5.80131295e-02  1.57127089e+00 -1.51325776e+00 
 1.12500000e-08  5.81270384e-02  1.57108475e+00 -1.51295771e+00 
 1.13500000e-08  5.82410588e-02  1.57089926e+00 -1.51265820e+00 
 1.14500000e-08  5.83548744e-02  1.57071414e+00 -1.51235926e+00 
 1.15500000e-08  5.84686251e-02  1.57052955e+00 -1.51206092e+00 
 1.16500000e-08  5.85835591e-02  1.57034676e+00 -1.51176320e+00 
 1.17500000e-08  5.86976195e-02  1.57016374e+00 -1.51146612e+00 
 1.18500000e-08  5.88057495e-02  1.56997547e+00 -1.51116972e+00 
 1.19500000e-08  5.88905201e-02  1.56976452e+00 -1.51087400e+00 
 1.20000000e-08  5.88841685e-02  1.56961057e+00 -1.51072640e+00 
 1.20100000e-08  5.88768636e-02  1.56957377e+00 -1.51069691e+00 
 1.20300000e-08  5.88737533e-02  1.56951168e+00 -1.51063793e+00 
 1.20700000e-08  5.91056732e-02  1.56962573e+00 -1.51052006e+00 
 1.21500000e-08  6.17011689e-02  1.57198603e+00 -1.51028486e+00 
 1.22500000e-08  6.66978980e-02  1.57669085e+00 -1.50999295e+00 
 1.23500000e-08  7.06544313e-02  1.58035953e+00 -1.50970510e+00 
 1.24500000e-08  7.40782066e-02  1.58350120e+00 -1.50942299e+00 
 1.25500000e-08  7.71412634e-02  1.58628921e+00 -1.50914794e+00 
 1.26500000e-08  7.98573341e-02  1.58873832e+00 -1.50888098e+00 
 1.27500000e-08  8.21062005e-02  1.59072912e+00 -1.50862291e+00 
 1.28500000e-08  8.36139937e-02  1.59198823e+00 -1.50837424e+00 
 1.29500000e-08  8.42021077e-02  1.59233721e+00 -1.50813511e+00 
 1.30500000e-08  8.44010066e-02  1.59230633e+00 -1.50790533e+00 
 1.31500000e-08  8.41579783e-02  1.59184257e+00 -1.50768459e+00 
 1.32500000e-08  8.31472136e-02  1.59061986e+00 -1.50747264e+00 
 1.33500000e-08  8.12480140e-02  1.58851741e+00 -1.50726939e+00 
 1.34500000e-08  7.71877917e-02  1.58426303e+00 -1.50707523e+00 
 1.35500000e-08  6.84431615e-02  1.57533484e+00 -1.50689168e+00 
 1.36500000e-08  6.30090752e-02  1.56973020e+00 -1.50672112e+00 
 1.37500000e-08  7.27092680e-02  1.57927315e+00 -1.50656388e+00 
 1.38500000e-08  9.53176995e-02  1.60173248e+00 -1.50641478e+00 
 1.39500000e-08  1.16452574e-01  1.62271682e+00 -1.50626424e+00 
 1.40500000e-08  1.29518714e-01  1.63562167e+00 -1.50610296e+00 
 1.41500000e-08  1.36923109e-01  1.64284794e+00 -1.50592483e+00 
 1.42500000e-08  1.41520288e-01  1.64724700e+00 -1.50572671e+00 
 1.43500000e-08  1.44774979e-01  1.65028208e+00 -1.50550710e+00 
 1.44500000e-08  1.47305924e-01  1.65257124e+00 -1.50526532e+00 
 1.45500000e-08  1.49398206e-01  1.65439933e+00 -1.50500112e+00 
 1.46500000e-08  1.51179493e-01  1.65589401e+00 -1.50471451e+00 
 1.47500000e-08  1.52736419e-01  1.65714209e+00 -1.50440567e+00 
 1.48500000e-08  1.54110482e-01  1.65818536e+00 -1.50407488e+00 
 1.49500000e-08  1.55345235e-01  1.65906775e+00 -1.50372252e+00 
 1.50500000e-08  1.56457893e-01  1.65980692e+00 -1.50334902e+00 
 1.51500000e-08  1.57476463e-01  1.66043135e+00 -1.50295489e+00 
 1.52500000e-08  1.58407883e-01  1.66094852e+00 -1.50254064e+00 
 1.53500000e-08  1.59272659e-01  1.66137949e+00 -1.50210683e+00 
 1.54500000e-08  1.60072442e-01  1.66172647e+00 -1.50165402e+00 
 1.55500000e-08  1.60823549e-01  1.66200637e+00 -1.50118282e+00 
 1.56500000e-08  1.61524618e-01  1.66221842e+00 -1.50069380e+00 
 1.57500000e-08  1.62189399e-01  1.66237697e+00 -1.50018757e+00 
 1.58500000e-08  1.62814691e-01  1.66247941e+00 -1.49966472e+00 
 1.59500000e-08  1.63412565e-01  1.66253842e+00 -1.49912586e+00 
 1.60000000e-08  1.63697814e-01  1.66254840e+00 -1.49885058e+00 
 1.60100000e-08  1.63755083e-01  1.66255008e+00 -1.49879500e+00 
 1.60300000e-08  1.63867715e-01  1.66255124e+00 -1.49868352e+00 
 1.60700000e-08  1.64089941e-01  1.66254873e+00 -1.49845879e+00 
 1.61500000e-08  1.64522430e-01  1.66252474e+00 -1.49800231e+00 
 1.62500000e-08  1.65043666e-01  1.66246259e+00 -1.49741892e+00 
 1.63500000e-08  1.65544876e-01  1.66236673e+00 -1.49682185e+00 
 1.64500000e-08  1.66028432e-01  1.66224008e+00 -1.49621165e+00 
 1.65500000e-08  1.66495891e-01  1.66208477e+00 -1.49558888e+00 
 1.66500000e-08  1.66948953e-01  1.66190301e+00 -1.49495406e+00 
 1.67500000e-08  1.67388980e-01  1.66169671e+00 -1.49430773e+00 
 1.68500000e-08  1.67817219e-01  1.66146763e+00 -1.49365041e+00 
 1.69500000e-08  1.68234824e-01  1.66121741e+00 -1.49298258e+00 
 1.70000000e-08  1.68439833e-01  1.66108471e+00 -1.49264488e+00 
 1.70100000e-08  1.68480662e-01  1.66105765e+00 -1.49257699e+00 
 1.70300000e-08  1.68561749e-01  1.66100277e+00 -1.49244102e+00 
 1.70700000e-08  1.68722975e-01  1.66089092e+00 -1.49216794e+00 
 1.71500000e-08  1.69041710e-01  1.66065901e+00 -1.49161730e+00 
 1.72500000e-08  1.69432731e-01  1.66035360e+00 -1.49092087e+00 
 1.73500000e-08  1.69816655e-01  1.66003248e+00 -1.49021582e+00 
 1.74500000e-08  1.70193794e-01  1.65969639e+00 -1.48950260e+00 
 1.75500000e-08  1.70565001e-01  1.65934661e+00 -1.48878161e+00 
 1.76500000e-08  1.70930581e-01  1.65898385e+00 -1.48805327e+00 
 1.77500000e-08  1.71291186e-01  1.65860917e+00 -1.48731799e+00 
 1.78500000e-08  1.71647100e-01  1.65822324e+00 -1.48657614e+00 
 1.79500000e-08  1.71998831e-01  1.65782692e+00 -1.48582809e+00 
 1.80500000e-08  1.72346634e-01  1.65742085e+00 -1.48507422e+00 
 1.81500000e-08  1.72690910e-01  1.65700577e+00 -1.48431486e+00 
 1.82500000e-08  1.73031883e-01  1.65658224e+00 -1.48355036e+00 
 1.83500000e-08  1.73369873e-01  1.65615091e+00 -1.48278103e+00 
 1.84500000e-08  1.73705076e-01  1.65571228e+00 -1.48200720e+00 
 1.85500000e-08  1.74037747e-01  1.65526692e+00 -1.48122917e+00 
 1.86500000e-08  1.74368055e-01  1.65481528e+00 -1.48044722e+00 
 1.87500000e-08  1.74696208e-01  1.65435785e+00 -1.47966164e+00 
 1.88500000e-08  1.75022348e-01  1.65389506e+00 -1.47887271e+00 
 1.89500000e-08  1.75346646e-01  1.65342732e+00 -1.47808067e+00 
 1.90500000e-08  1.75669222e-01  1.65295501e+00 -1.47728579e+00 
 1.91500000e-08  1.75990214e-01  1.65247851e+00 -1.47648830e+00 
