 time            v(Vout+)        v(Vout-)        v(Vout+)-v(Vout-)
 0.00000000e+00  1.34523798e-10  3.62260706e-05 -3.62259361e-05 
 1.00000000e-12  1.42894909e-10  3.62260790e-05 -3.62259361e-05 
 2.00000000e-12  1.40936210e-10  3.62260770e-05 -3.62259361e-05 
 4.00000000e-12  1.37241544e-10  3.62260733e-05 -3.62259361e-05 
 8.00000000e-12  1.33603792e-10  3.62260697e-05 -3.62259361e-05 
 1.60000000e-11  1.32652220e-10  3.62260687e-05 -3.62259361e-05 
 3.20000000e-11  1.34044293e-10  3.62260701e-05 -3.62259361e-05 
 6.40000000e-11  1.34772487e-10  3.62260708e-05 -3.62259361e-05 
 1.28000000e-10  1.34479664e-10  3.62260705e-05 -3.62259361e-05 
 2.28000000e-10  1.34615748e-10  3.62260707e-05 -3.62259361e-05 
 3.28000000e-10  1.34461977e-10  3.62260705e-05 -3.62259361e-05 
 4.28000000e-10  1.34584960e-10  3.62260706e-05 -3.62259361e-05 
 5.28000000e-10  1.34443275e-10  3.62260705e-05 -3.62259361e-05 
 6.28000000e-10  1.34555993e-10  3.62260706e-05 -3.62259361e-05 
 7.28000000e-10  1.34441927e-10  3.62260705e-05 -3.62259361e-05 
 8.28000000e-10  1.34544593e-10  3.62260706e-05 -3.62259361e-05 
 9.28000000e-10  1.34431613e-10  3.62260705e-05 -3.62259361e-05 
 1.00000000e-09  1.34546543e-10  3.62260706e-05 -3.62259361e-05 
 1.01000000e-09  4.31101102e-09  3.62302512e-05 -3.62259402e-05 
 1.03000000e-09 -7.71641832e-09  3.62182201e-05 -3.62259365e-05 
 1.07000000e-09  5.98808059e-09  3.62319207e-05 -3.62259326e-05 
 1.15000000e-09 -4.30296874e-09  3.62216352e-05 -3.62259382e-05 
 1.25000000e-09  3.81341883e-09  3.62297479e-05 -3.62259345e-05 
 1.35000000e-09 -2.82934055e-09  3.62231086e-05 -3.62259380e-05 
 1.45000000e-09  3.78481735e-09  3.62297262e-05 -3.62259414e-05 
 1.55000000e-09 -6.59934763e-09  3.62193267e-05 -3.62259261e-05 
 1.65000000e-09  1.55618139e-08  3.62415311e-05 -3.62259692e-05 
 1.75000000e-09 -2.02855565e-08  3.62056588e-05 -3.62259444e-05 
 1.85000000e-09 -1.16597392e-08  3.62141252e-05 -3.62257850e-05 
 1.95000000e-09 -1.38653252e-07  3.60863857e-05 -3.62250390e-05 
 2.00000000e-09 -4.52171037e-07  3.57714037e-05 -3.62235748e-05 
 2.01000000e-09 -1.58122482e-07  3.60652968e-05 -3.62234192e-05 
 2.03000000e-09  1.05446664e-06  3.72787772e-05 -3.62243106e-05 
 2.07000000e-09  7.10995271e-06  4.33504448e-05 -3.62404920e-05 
 2.15000000e-09  1.81917725e-05  5.45324497e-05 -3.63406773e-05 
 2.25000000e-09  2.85705101e-06  3.93022157e-05 -3.64451647e-05 
 2.35000000e-09  2.04516801e-06  3.85493636e-05 -3.65041956e-05 
 2.45000000e-09 -1.06642818e-05  2.59242746e-05 -3.65885564e-05 
 2.55000000e-09 -1.69091818e-05  1.98269618e-05 -3.67361436e-05 
 2.65000000e-09 -1.48079607e-05  2.20774172e-05 -3.68853779e-05 
 2.75000000e-09  1.49933045e-05  5.18579755e-05 -3.68646710e-05 
 2.85000000e-09 -1.38821512e-05  2.29518940e-05 -3.68340451e-05 
 2.95000000e-09  1.42696396e-05  5.10730212e-05 -3.68033816e-05 
 3.05000000e-09 -1.35703975e-05  2.32000417e-05 -3.67704392e-05 
 3.15000000e-09  1.37740656e-05  5.05126983e-05 -3.67386326e-05 
 3.25000000e-09 -1.32260101e-05  2.34795765e-05 -3.67055866e-05 
 3.35000000e-09  1.33312221e-05  5.00053236e-05 -3.66741015e-05 
 3.45000000e-09 -1.28663961e-05  2.37752548e-05 -3.66416508e-05 
 3.55000000e-09  1.29181020e-05  4.95289436e-05 -3.66108416e-05 
 3.65000000e-09 -1.25032518e-05  2.40758897e-05 -3.65791415e-05 
 3.75000000e-09  1.25265890e-05  4.90756475e-05 -3.65490585e-05 
 3.85000000e-09 -1.21415765e-05  2.43765249e-05 -3.65181014e-05 
 3.95000000e-09  1.21528136e-05  4.86415225e-05 -3.64887089e-05 
 4.05000000e-09 -1.17837287e-05  2.46747156e-05 -3.64584443e-05 
 4.15000000e-09  1.17945432e-05  4.82242302e-05 -3.64296870e-05 
 4.25000000e-09 -1.14309740e-05  2.49690841e-05 -3.64000581e-05 
 4.35000000e-09  1.14502719e-05  4.78221533e-05 -3.63718814e-05 
 4.45000000e-09 -1.10840693e-05  2.52587663e-05 -3.63428356e-05 
 4.55000000e-09  1.11188681e-05  4.74340591e-05 -3.63151910e-05 
 4.65000000e-09 -1.07434985e-05  2.55431839e-05 -3.62866823e-05 
 4.75000000e-09  1.07994240e-05  4.70589516e-05 -3.62595276e-05 
 4.85000000e-09 -1.04095799e-05  2.58219366e-05 -3.62315165e-05 
 4.95000000e-09  1.04911886e-05  4.66960041e-05 -3.62048156e-05 
 5.05000000e-09 -1.00825265e-05  2.60947414e-05 -3.61772679e-05 
 5.15000000e-09  1.01935266e-05  4.63445163e-05 -3.61509897e-05 
 5.25000000e-09 -9.76246972e-06  2.63614063e-05 -3.61238761e-05 
 5.35000000e-09  9.90587915e-06  4.60038730e-05 -3.60979938e-05 
 5.45000000e-09 -9.44946957e-06  2.66218192e-05 -3.60712888e-05 
 5.55000000e-09  9.62774906e-06  4.56735284e-05 -3.60457794e-05 
 5.65000000e-09 -9.14353929e-06  2.68759214e-05 -3.60194607e-05 
 5.75000000e-09  9.35869323e-06  4.53529972e-05 -3.59943040e-05 
 5.85000000e-09 -8.84465708e-06  2.71236953e-05 -3.59683524e-05 
 5.95000000e-09  9.09831310e-06  4.50418438e-05 -3.59435307e-05 
 6.00000000e-09 -8.42310293e-06  2.75073738e-05 -3.59304767e-05 
 6.01000000e-09 -1.22629532e-07  3.58055538e-05 -3.59281833e-05 
 6.03000000e-09  5.17379338e-07  3.64405597e-05 -3.59231804e-05 
 6.07000000e-09 -8.38822073e-08  3.58292757e-05 -3.59131579e-05 
 6.15000000e-09  5.06845559e-07  3.64000497e-05 -3.58932042e-05 
 6.25000000e-09 -5.57187467e-08  3.58126718e-05 -3.58683905e-05 
 6.35000000e-09  5.16186048e-07  3.63599362e-05 -3.58437501e-05 
 6.45000000e-09 -2.88372321e-08  3.57904012e-05 -3.58192384e-05 
 6.55000000e-09  5.25687336e-07  3.63205760e-05 -3.57948886e-05 
 6.65000000e-09  3.60115140e-10  3.57710390e-05 -3.57706789e-05 
 6.75000000e-09  5.37874992e-07  3.62845181e-05 -3.57466431e-05 
 6.85000000e-09  2.78483906e-08  3.57505783e-05 -3.57227299e-05 
 6.95000000e-09  5.50492670e-07  3.62494726e-05 -3.56989800e-05 
 7.00000000e-09  5.23610381e-08  3.57394983e-05 -3.56871373e-05 
 7.01000000e-09  2.97427847e-07  3.59822133e-05 -3.56847855e-05 
 7.03000000e-09  3.03780666e-07  3.59838429e-05 -3.56800622e-05 
 7.07000000e-09  3.05655744e-07  3.59762898e-05 -3.56706340e-05 
 7.15000000e-09  3.18621661e-07  3.59704780e-05 -3.56518564e-05 
 7.25000000e-09  3.22113731e-07  3.59506097e-05 -3.56284960e-05 
 7.35000000e-09  3.39770987e-07  3.59450457e-05 -3.56052747e-05 
 7.45000000e-09  3.41530908e-07  3.59237099e-05 -3.55821790e-05 
 7.55000000e-09  3.60604620e-07  3.59198214e-05 -3.55592168e-05 
 7.65000000e-09  3.61382586e-07  3.58977611e-05 -3.55363786e-05 
 7.75000000e-09  3.81260991e-07  3.58949305e-05 -3.55136695e-05 
 7.85000000e-09  3.81487172e-07  3.58725698e-05 -3.54910826e-05 
 7.95000000e-09  4.01796954e-07  3.58704181e-05 -3.54686212e-05 
 8.05000000e-09  4.01739787e-07  3.58480196e-05 -3.54462798e-05 
 8.15000000e-09  4.22234968e-07  3.58462957e-05 -3.54240607e-05 
 8.25000000e-09  4.22068855e-07  3.58240284e-05 -3.54019596e-05 
 8.35000000e-09  4.42585300e-07  3.58225633e-05 -3.53799780e-05 
 8.45000000e-09  4.42422686e-07  3.58005350e-05 -3.53581123e-05 
 8.55000000e-09  4.62847686e-07  3.57992114e-05 -3.53363637e-05 
 8.65000000e-09  4.62762784e-07  3.57774919e-05 -3.53147291e-05 
 8.75000000e-09  4.83018699e-07  3.57762279e-05 -3.52932092e-05 
 8.85000000e-09  4.83059163e-07  3.57548606e-05 -3.52718015e-05 
 8.95000000e-09  5.03092281e-07  3.57535987e-05 -3.52505064e-05 
 9.05000000e-09  5.03288439e-07  3.57326102e-05 -3.52293217e-05 
 9.15000000e-09  5.23062000e-07  3.57313099e-05 -3.52082479e-05 
 9.25000000e-09  5.23431494e-07  3.57107141e-05 -3.51872827e-05 
 9.35000000e-09  5.42921158e-07  3.57093477e-05 -3.51664265e-05 
 9.45000000e-09  5.43473138e-07  3.56891505e-05 -3.51456774e-05 
 9.55000000e-09  5.62663084e-07  3.56876987e-05 -3.51250357e-05 
 9.65000000e-09  5.63400980e-07  3.56679005e-05 -3.51044995e-05 
 9.75000000e-09  5.82281487e-07  3.56663506e-05 -3.50840691e-05 
 9.85000000e-09  5.83204975e-07  3.56469478e-05 -3.50637428e-05 
 9.95000000e-09  6.01770645e-07  3.56452916e-05 -3.50435209e-05 
 1.00500000e-08  6.02876869e-07  3.56262786e-05 -3.50234017e-05 
 1.01500000e-08  6.21125304e-07  3.56245108e-05 -3.50033855e-05 
 1.02500000e-08  6.22409918e-07  3.56058805e-05 -3.49834706e-05 
 1.03500000e-08  6.40340948e-07  3.56039982e-05 -3.49636573e-05 
 1.04500000e-08  6.41798542e-07  3.55857426e-05 -3.49439441e-05 
 1.05500000e-08  6.59413563e-07  3.55837448e-05 -3.49243313e-05 
 1.06500000e-08  6.61038191e-07  3.55658555e-05 -3.49048173e-05 
 1.07500000e-08  6.78339687e-07  3.55637421e-05 -3.48854024e-05 
 1.08500000e-08  6.80125114e-07  3.55462103e-05 -3.48660852e-05 
