 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  3.55084657e-07  7.99726432e-02 -7.99722881e-02 
 1.00000000e-12  3.55132154e-07  7.99726432e-02 -7.99722881e-02 
 2.00000000e-12  3.55161704e-07  7.99726433e-02 -7.99722881e-02 
 4.00000000e-12  3.55202745e-07  7.99726433e-02 -7.99722881e-02 
 8.00000000e-12  3.55216253e-07  7.99726433e-02 -7.99722881e-02 
 1.60000000e-11  3.55159809e-07  7.99726433e-02 -7.99722881e-02 
 3.20000000e-11  3.55072551e-07  7.99726432e-02 -7.99722881e-02 
 6.40000000e-11  3.55068758e-07  7.99726432e-02 -7.99722881e-02 
 1.28000000e-10  3.55113566e-07  7.99726432e-02 -7.99722881e-02 
 2.28000000e-10  3.55132952e-07  7.99726432e-02 -7.99722881e-02 
 3.28000000e-10  3.55148321e-07  7.99726433e-02 -7.99722881e-02 
 4.28000000e-10  3.55152846e-07  7.99726433e-02 -7.99722881e-02 
 5.28000000e-10  3.55153788e-07  7.99726433e-02 -7.99722881e-02 
 6.28000000e-10  3.55148163e-07  7.99726433e-02 -7.99722881e-02 
 7.28000000e-10  3.55140031e-07  7.99726433e-02 -7.99722881e-02 
 8.28000000e-10  3.55129885e-07  7.99726432e-02 -7.99722881e-02 
 9.28000000e-10  3.55118527e-07  7.99726432e-02 -7.99722881e-02 
 1.00000000e-09  3.55111195e-07  7.99726432e-02 -7.99722881e-02 
 1.01000000e-09  5.81268497e-07  7.99728694e-02 -7.99722881e-02 
 1.03000000e-09  3.57325501e-07  7.99726454e-02 -7.99722881e-02 
 1.07000000e-09  1.67248006e-07  7.99724554e-02 -7.99722881e-02 
 1.15000000e-09  4.77841882e-07  7.99727660e-02 -7.99722881e-02 
 1.25000000e-09  2.67487614e-07  7.99725556e-02 -7.99722881e-02 
 1.35000000e-09  4.57818969e-07  7.99727459e-02 -7.99722881e-02 
 1.45000000e-09  5.87025042e-07  7.99728752e-02 -7.99722881e-02 
 1.55000000e-09 -2.28478681e-07  7.99720597e-02 -7.99722881e-02 
 1.65000000e-09  2.12478602e-06  7.99744130e-02 -7.99722882e-02 
 1.75000000e-09  1.96747619e-07  7.99724851e-02 -7.99722883e-02 
 1.85000000e-09 -6.30106763e-06  7.99659871e-02 -7.99722882e-02 
 1.95000000e-09 -3.28270177e-05  7.99394593e-02 -7.99722863e-02 
 2.00000000e-09 -1.01000993e-04  7.98712823e-02 -7.99722833e-02 
 2.01000000e-09 -1.17030760e-04  7.98552515e-02 -7.99722823e-02 
 2.03000000e-09 -1.16180194e-04  7.98560997e-02 -7.99722799e-02 
 2.07000000e-09  3.67246630e-04  8.03395232e-02 -7.99722766e-02 
 2.15000000e-09  4.36501328e-03  8.43374119e-02 -7.99723986e-02 
 2.25000000e-09  8.81440265e-03  8.87875702e-02 -7.99731676e-02 
 2.35000000e-09  8.41554801e-03  8.83904487e-02 -7.99749007e-02 
 2.45000000e-09  5.44876916e-03  8.54263358e-02 -7.99775667e-02 
 2.55000000e-09 -3.27894483e-04  7.96532776e-02 -7.99811721e-02 
 2.65000000e-09 -8.86587321e-03  7.11201612e-02 -7.99860344e-02 
 2.75000000e-09 -8.85994746e-03  7.11323814e-02 -7.99923289e-02 
 2.85000000e-09 -6.00986799e-03  7.39896796e-02 -7.99995476e-02 
 2.95000000e-09 -4.24654498e-03  7.57603924e-02 -8.00069373e-02 
 3.05000000e-09 -2.92017714e-03  7.70938853e-02 -8.00140625e-02 
 3.15000000e-09 -1.97079197e-03  7.80499493e-02 -8.00207413e-02 
 3.25000000e-09 -1.26829165e-03  7.87586059e-02 -8.00268976e-02 
 3.35000000e-09 -7.66543511e-04  7.92659618e-02 -8.00325053e-02 
 3.45000000e-09 -3.94114587e-04  7.96434470e-02 -8.00375616e-02 
 3.55000000e-09 -1.36277522e-04  7.99057966e-02 -8.00420741e-02 
 3.65000000e-09  5.50868541e-05  8.01011423e-02 -8.00460554e-02 
 3.75000000e-09  1.78576602e-04  8.02280964e-02 -8.00495198e-02 
 3.85000000e-09  2.70284170e-04  8.03227664e-02 -8.00524822e-02 
 3.95000000e-09  3.20240870e-04  8.03751984e-02 -8.00549575e-02 
 4.05000000e-09  3.57858129e-04  8.04148183e-02 -8.00569602e-02 
 4.15000000e-09  3.68473005e-04  8.04269773e-02 -8.00585043e-02 
 4.25000000e-09  3.77654224e-04  8.04372576e-02 -8.00596033e-02 
 4.35000000e-09  3.68152932e-04  8.04284233e-02 -8.00602703e-02 
 4.45000000e-09  3.63276793e-04  8.04237946e-02 -8.00605178e-02 
 4.55000000e-09  3.44375230e-04  8.04047329e-02 -8.00603576e-02 
 4.65000000e-09  3.33395625e-04  8.03931971e-02 -8.00598015e-02 
 4.75000000e-09  3.10959889e-04  8.03698204e-02 -8.00588605e-02 
 4.85000000e-09  2.98173126e-04  8.03557184e-02 -8.00575453e-02 
 4.95000000e-09  2.75315286e-04  8.03311816e-02 -8.00558663e-02 
 5.05000000e-09  2.62948246e-04  8.03167817e-02 -8.00538335e-02 
 5.15000000e-09  2.41230084e-04  8.02926865e-02 -8.00514564e-02 
 5.25000000e-09  2.30351997e-04  8.02790965e-02 -8.00487445e-02 
 5.35000000e-09  2.10475398e-04  8.02561821e-02 -8.00457067e-02 
 5.45000000e-09  2.01520298e-04  8.02438721e-02 -8.00423518e-02 
 5.55000000e-09  1.83721339e-04  8.02224095e-02 -8.00386882e-02 
 5.65000000e-09  1.76785146e-04  8.02115092e-02 -8.00347240e-02 
 5.75000000e-09  1.61057635e-04  8.01915249e-02 -8.00304673e-02 
 5.85000000e-09  1.56065351e-04  8.01819910e-02 -8.00259257e-02 
 5.95000000e-09  1.42285960e-04  8.01633925e-02 -8.00211066e-02 
 6.00000000e-09  1.42985292e-04  8.01615803e-02 -8.00185951e-02 
 6.01000000e-09  1.39465162e-04  8.01575485e-02 -8.00180834e-02 
 6.03000000e-09  1.38073432e-04  8.01551282e-02 -8.00170547e-02 
 6.07000000e-09  1.35558340e-04  8.01505241e-02 -8.00149658e-02 
 6.15000000e-09  1.29474149e-04  8.01401370e-02 -8.00106629e-02 
 6.25000000e-09  1.23390436e-04  8.01284446e-02 -8.00050542e-02 
 6.35000000e-09  1.17552071e-04  8.01167479e-02 -7.99991958e-02 
 6.45000000e-09  1.12583719e-04  8.01056779e-02 -7.99930942e-02 
 6.55000000e-09  1.07590315e-04  8.00943459e-02 -7.99867556e-02 
 6.65000000e-09  1.04190113e-04  8.00843761e-02 -7.99801860e-02 
 6.75000000e-09  1.01256386e-04  8.00746477e-02 -7.99733913e-02 
 6.85000000e-09  9.90258524e-05  8.00654034e-02 -7.99663775e-02 
 6.95000000e-09  9.72145020e-05  8.00563647e-02 -7.99591502e-02 
 7.00000000e-09  9.63572351e-05  8.00518153e-02 -7.99554581e-02 
 7.01000000e-09  9.64239243e-05  8.00511364e-02 -7.99547124e-02 
 7.03000000e-09  9.59454436e-05  8.00491625e-02 -7.99532171e-02 
 7.07000000e-09  9.52553079e-05  8.00454573e-02 -7.99502020e-02 
 7.15000000e-09  9.47338243e-05  8.00388092e-02 -7.99440754e-02 
 7.25000000e-09  9.39448774e-05  8.00301848e-02 -7.99362399e-02 
 7.35000000e-09  9.38753742e-05  8.00220873e-02 -7.99282120e-02 
 7.45000000e-09  9.39077836e-05  8.00139042e-02 -7.99199964e-02 
 7.55000000e-09  9.45010865e-05  8.00060992e-02 -7.99115982e-02 
 7.65000000e-09  9.52518301e-05  7.99982736e-02 -7.99030218e-02 
 7.75000000e-09  9.64530251e-05  7.99907249e-02 -7.98942719e-02 
 7.85000000e-09  9.78322316e-05  7.99831852e-02 -7.98853530e-02 
 7.95000000e-09  9.95816690e-05  7.99758510e-02 -7.98762693e-02 
 8.05000000e-09  1.01513060e-04  7.99685382e-02 -7.98670252e-02 
 8.15000000e-09  1.03754579e-04  7.99613792e-02 -7.98576247e-02 
 8.25000000e-09  1.06174124e-04  7.99542460e-02 -7.98480718e-02 
 8.35000000e-09  1.08856850e-04  7.99472274e-02 -7.98383706e-02 
 8.45000000e-09  1.11709672e-04  7.99402345e-02 -7.98285248e-02 
 8.55000000e-09  1.14788516e-04  7.99333267e-02 -7.98185382e-02 
 8.65000000e-09  1.18027498e-04  7.99264420e-02 -7.98084145e-02 
 8.75000000e-09  1.21462418e-04  7.99196195e-02 -7.97981571e-02 
 8.85000000e-09  1.25046822e-04  7.99128165e-02 -7.97877697e-02 
 8.95000000e-09  1.28802617e-04  7.99060582e-02 -7.97772556e-02 
 9.05000000e-09  1.32697074e-04  7.98993152e-02 -7.97666181e-02 
 9.15000000e-09  1.36742667e-04  7.98926031e-02 -7.97558605e-02 
 9.25000000e-09  1.40916361e-04  7.98859023e-02 -7.97449859e-02 
 9.35000000e-09  1.45224213e-04  7.98792217e-02 -7.97339975e-02 
 9.45000000e-09  1.49650137e-04  7.98725483e-02 -7.97228982e-02 
 9.55000000e-09  1.54195833e-04  7.98658869e-02 -7.97116911e-02 
 9.65000000e-09  1.58850233e-04  7.98592292e-02 -7.97003789e-02 
 9.75000000e-09  1.63612130e-04  7.98525768e-02 -7.96889646e-02 
 9.85000000e-09  1.68474048e-04  7.98459250e-02 -7.96774509e-02 
 9.95000000e-09  1.73432841e-04  7.98392733e-02 -7.96658405e-02 
 1.00500000e-08  1.78483689e-04  7.98326196e-02 -7.96541359e-02 
 1.01500000e-08  1.83622169e-04  7.98259620e-02 -7.96423399e-02 
 1.02500000e-08  1.88845413e-04  7.98193002e-02 -7.96304548e-02 
 1.03500000e-08  1.94148184e-04  7.98126313e-02 -7.96184832e-02 
 1.04500000e-08  1.99529048e-04  7.98059564e-02 -7.96064274e-02 
 1.05500000e-08  2.04982280e-04  7.97992721e-02 -7.95942898e-02 
 1.06500000e-08  2.10507526e-04  7.97925802e-02 -7.95820727e-02 
 1.07500000e-08  2.16098790e-04  7.97858771e-02 -7.95697783e-02 
 1.08500000e-08  2.21756545e-04  7.97791654e-02 -7.95574088e-02 
 1.09500000e-08  2.27474627e-04  7.97724410e-02 -7.95449664e-02 
 1.10000000e-08  2.30357660e-04  7.97690761e-02 -7.95387184e-02 
 1.10100000e-08  2.31138629e-04  7.97686050e-02 -7.95374664e-02 
 1.10300000e-08  2.32103878e-04  7.97670648e-02 -7.95349609e-02 
 1.10700000e-08  2.34255563e-04  7.97641972e-02 -7.95299417e-02 
 1.11500000e-08  2.39193167e-04  7.97590637e-02 -7.95198705e-02 
 1.12500000e-08  2.44900573e-04  7.97521222e-02 -7.95072217e-02 
 1.13500000e-08  2.51007587e-04  7.97455155e-02 -7.94945080e-02 
 1.14500000e-08  2.56993902e-04  7.97387252e-02 -7.94817313e-02 
 1.15500000e-08  2.63063285e-04  7.97319569e-02 -7.94688936e-02 
 1.16500000e-08  2.70212699e-04  7.97262094e-02 -7.94559967e-02 
 1.17500000e-08  2.76901445e-04  7.97199440e-02 -7.94430425e-02 
 1.18500000e-08  2.74569117e-04  7.97046016e-02 -7.94300324e-02 
 1.19500000e-08  2.34002036e-04  7.96509678e-02 -7.94169658e-02 
 1.20000000e-08  1.46803238e-04  7.95572129e-02 -7.94104096e-02 
 1.20100000e-08  1.28229917e-04  7.95373259e-02 -7.94090959e-02 
 1.20300000e-08  1.36104262e-04  7.95425714e-02 -7.94064671e-02 
 1.20700000e-08  7.39203415e-04  8.01404086e-02 -7.94012052e-02 
 1.21500000e-08  5.39685371e-03  8.47876623e-02 -7.93908085e-02 
 1.22500000e-08  1.23891716e-02  9.17677346e-02 -7.93785629e-02 
 1.23500000e-08  1.44977658e-02  9.38654095e-02 -7.93676437e-02 
 1.24500000e-08  1.33622812e-02  9.27203084e-02 -7.93580273e-02 
 1.25500000e-08  1.10306598e-02  9.03800082e-02 -7.93493484e-02 
 1.26500000e-08  7.56366904e-03  8.69050101e-02 -7.93413411e-02 
 1.27500000e-08  3.00622528e-03  8.23401776e-02 -7.93339523e-02 
 1.28500000e-08 -2.44974858e-03  7.68775400e-02 -7.93272886e-02 
 1.29500000e-08 -9.85211486e-03  6.94694955e-02 -7.93216103e-02 
 1.30500000e-08 -1.96065539e-02  5.97108498e-02 -7.93174037e-02 
 1.31500000e-08 -2.14916632e-02  5.78233408e-02 -7.93150039e-02 
 1.32500000e-08 -1.73488722e-02  6.19650918e-02 -7.93139640e-02 
 1.33500000e-08 -1.22809359e-02  6.70323537e-02 -7.93132896e-02 
 1.34500000e-08 -8.04838268e-03  7.12637507e-02 -7.93121334e-02 
 1.35500000e-08 -4.86630128e-03  7.44437142e-02 -7.93100155e-02 
 1.36500000e-08 -2.54315073e-03  7.67635708e-02 -7.93067216e-02 
 1.37500000e-08 -8.86555425e-04  7.84156242e-02 -7.93021796e-02 
 1.38500000e-08  2.86415426e-04  7.95828009e-02 -7.92963854e-02 
 1.39500000e-08  1.09027724e-03  8.03796420e-02 -7.92893648e-02 
 1.40500000e-08  1.63525175e-03  8.09164073e-02 -7.92811555e-02 
 1.41500000e-08  1.97935388e-03  8.12511535e-02 -7.92717996e-02 
 1.42500000e-08  2.18996580e-03  8.14513053e-02 -7.92613395e-02 
 1.43500000e-08  2.29324762e-03  8.15430640e-02 -7.92498164e-02 
 1.44500000e-08  2.33244552e-03  8.15697155e-02 -7.92372699e-02 
 1.45500000e-08  2.31585392e-03  8.15395917e-02 -7.92237378e-02 
 1.46500000e-08  2.27307781e-03  8.14823336e-02 -7.92092558e-02 
 1.47500000e-08  2.20242146e-03  8.13962791e-02 -7.91938577e-02 
 1.48500000e-08  2.12579097e-03  8.13033667e-02 -7.91775757e-02 
 1.49500000e-08  2.03596664e-03  8.11964069e-02 -7.91604403e-02 
 1.50500000e-08  1.95053139e-03  8.10930119e-02 -7.91424805e-02 
 1.51500000e-08  1.85927283e-03  8.09829968e-02 -7.91237240e-02 
 1.52500000e-08  1.77736293e-03  8.08815598e-02 -7.91041968e-02 
 1.53500000e-08  1.69302242e-03  8.07769466e-02 -7.90839242e-02 
 1.54500000e-08  1.62008812e-03  8.06830182e-02 -7.90629301e-02 
 1.55500000e-08  1.54600959e-03  8.05872468e-02 -7.90412372e-02 
 1.56500000e-08  1.48388748e-03  8.05027551e-02 -7.90188676e-02 
 1.57500000e-08  1.42083828e-03  8.04166805e-02 -7.89958422e-02 
 1.58500000e-08  1.36955576e-03  8.03417369e-02 -7.89721811e-02 
 1.59500000e-08  1.31705930e-03  8.02649630e-02 -7.89479037e-02 
 1.60000000e-08  1.29742726e-03  8.02329664e-02 -7.89355392e-02 
 1.60100000e-08  1.29118442e-03  8.02242300e-02 -7.89330455e-02 
 1.60300000e-08  1.28265507e-03  8.02107017e-02 -7.89280466e-02 
 1.60700000e-08  1.26627328e-03  8.01842523e-02 -7.89179790e-02 
 1.61500000e-08  1.23449910e-03  8.01320680e-02 -7.88975689e-02 
 1.62500000e-08  1.19929424e-03  8.00708456e-02 -7.88715514e-02 
 1.63500000e-08  1.16771266e-03  8.00127004e-02 -7.88449878e-02 
 1.64500000e-08  1.13997448e-03  7.99578686e-02 -7.88178941e-02 
 1.65500000e-08  1.11507430e-03  7.99053600e-02 -7.87902857e-02 
 1.66500000e-08  1.09408233e-03  7.98562599e-02 -7.87621776e-02 
 1.67500000e-08  1.07608464e-03  7.98096686e-02 -7.87335840e-02 
 1.68500000e-08  1.06098866e-03  7.97655076e-02 -7.87045189e-02 
 1.69500000e-08  1.04837429e-03  7.97233703e-02 -7.86749960e-02 
 1.70000000e-08  1.04284121e-03  7.97029078e-02 -7.86600666e-02 
 1.70100000e-08  1.04200692e-03  7.96990722e-02 -7.86570653e-02 
 1.70300000e-08  1.03982731e-03  7.96908813e-02 -7.86510540e-02 
 1.70700000e-08  1.03590720e-03  7.96748866e-02 -7.86389794e-02 
 1.71500000e-08  1.02964216e-03  7.96442673e-02 -7.86146252e-02 
 1.72500000e-08  1.02315829e-03  7.96069638e-02 -7.85838055e-02 
 1.73500000e-08  1.01876784e-03  7.95713457e-02 -7.85525779e-02 
 1.74500000e-08  1.01582778e-03  7.95367815e-02 -7.85209537e-02 
 1.75500000e-08  1.01462076e-03  7.95035650e-02 -7.84889443e-02 
 1.76500000e-08  1.01470532e-03  7.94712657e-02 -7.84565603e-02 
 1.77500000e-08  1.01624144e-03  7.94400540e-02 -7.84238125e-02 
 1.78500000e-08  1.01891369e-03  7.94096248e-02 -7.83907111e-02 
 1.79500000e-08  1.02281271e-03  7.93800786e-02 -7.83572659e-02 
 1.80500000e-08  1.02770791e-03  7.93511947e-02 -7.83234868e-02 
 1.81500000e-08  1.03364705e-03  7.93230301e-02 -7.82893831e-02 
 1.82500000e-08  1.04045873e-03  7.92954227e-02 -7.82549639e-02 
 1.83500000e-08  1.04816444e-03  7.92684028e-02 -7.82202383e-02 
 1.84500000e-08  1.05663501e-03  7.92418499e-02 -7.81852149e-02 
 1.85500000e-08  1.06587532e-03  7.92157775e-02 -7.81499022e-02 
 1.86500000e-08  1.07578711e-03  7.91900954e-02 -7.81143083e-02 
 1.87500000e-08  1.08636501e-03  7.91648063e-02 -7.80784413e-02 
 1.88500000e-08  1.09753357e-03  7.91398426e-02 -7.80423091e-02 
 1.89500000e-08  1.10928122e-03  7.91152004e-02 -7.80059192e-02 
 1.90500000e-08  1.12154965e-03  7.90908286e-02 -7.79692790e-02 
 1.91500000e-08  1.13432376e-03  7.90667196e-02 -7.79323958e-02 
 1.92500000e-08  1.14755808e-03  7.90428348e-02 -7.78952767e-02 
 1.93500000e-08  1.16123587e-03  7.90191643e-02 -7.78579285e-02 
 1.94500000e-08  1.17532138e-03  7.89956792e-02 -7.78203579e-02 
 1.95500000e-08  1.18979729e-03  7.89723687e-02 -7.77825714e-02 
 1.96500000e-08  1.20463532e-03  7.89492109e-02 -7.77445756e-02 
 1.97500000e-08  1.21981830e-03  7.89261948e-02 -7.77063765e-02 
 1.98500000e-08  1.23532370e-03  7.89033039e-02 -7.76679802e-02 
 1.99500000e-08  1.25113495e-03  7.88805277e-02 -7.76293928e-02 
 2.00500000e-08  1.26723401e-03  7.88578539e-02 -7.75906199e-02 
 2.01500000e-08  1.28360509e-03  7.88352724e-02 -7.75516673e-02 
 2.02500000e-08  1.30023373e-03  7.88127741e-02 -7.75125404e-02 
 2.03500000e-08  1.31710501e-03  7.87903496e-02 -7.74732446e-02 
 2.04500000e-08  1.33420731e-03  7.87679925e-02 -7.74337852e-02 
 2.05500000e-08  1.35152664e-03  7.87456940e-02 -7.73941674e-02 
 2.06500000e-08  1.36905367e-03  7.87234497e-02 -7.73543961e-02 
 2.07500000e-08  1.38677530e-03  7.87012515e-02 -7.73144762e-02 
 2.08500000e-08  1.40468406e-03  7.86790966e-02 -7.72744125e-02 
 2.09500000e-08  1.42276771e-03  7.86569774e-02 -7.72342097e-02 
 2.10000000e-08  1.43187427e-03  7.86459317e-02 -7.72140575e-02 
 2.10100000e-08  1.43388012e-03  7.86439025e-02 -7.72100224e-02 
 2.10300000e-08  1.43737404e-03  7.86393236e-02 -7.72019495e-02 
