 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  3.54902252e-07  8.85815664e-02 -8.85812115e-02 
 1.00000000e-12  3.54947609e-07  8.85815665e-02 -8.85812115e-02 
 2.00000000e-12  3.54975724e-07  8.85815665e-02 -8.85812115e-02 
 4.00000000e-12  3.55014459e-07  8.85815665e-02 -8.85812115e-02 
 8.00000000e-12  3.55025594e-07  8.85815665e-02 -8.85812115e-02 
 1.60000000e-11  3.54970302e-07  8.85815665e-02 -8.85812115e-02 
 3.20000000e-11  3.54888064e-07  8.85815664e-02 -8.85812115e-02 
 6.40000000e-11  3.54882475e-07  8.85815664e-02 -8.85812115e-02 
 1.28000000e-10  3.54920308e-07  8.85815664e-02 -8.85812115e-02 
 2.28000000e-10  3.54927503e-07  8.85815664e-02 -8.85812115e-02 
 3.28000000e-10  3.54929336e-07  8.85815664e-02 -8.85812115e-02 
 4.28000000e-10  3.54926113e-07  8.85815664e-02 -8.85812115e-02 
 5.28000000e-10  3.54926080e-07  8.85815664e-02 -8.85812115e-02 
 6.28000000e-10  3.54921998e-07  8.85815664e-02 -8.85812115e-02 
 7.28000000e-10  3.54915612e-07  8.85815664e-02 -8.85812115e-02 
 8.28000000e-10  3.54908496e-07  8.85815664e-02 -8.85812115e-02 
 9.28000000e-10  3.54902325e-07  8.85815664e-02 -8.85812115e-02 
 1.00000000e-09  3.54897226e-07  8.85815664e-02 -8.85812115e-02 
 1.01000000e-09  5.79259985e-07  8.85817908e-02 -8.85812115e-02 
 1.03000000e-09  3.55516219e-07  8.85815670e-02 -8.85812115e-02 
 1.07000000e-09  1.68042482e-07  8.85813796e-02 -8.85812115e-02 
 1.15000000e-09  4.77183672e-07  8.85816887e-02 -8.85812115e-02 
 1.25000000e-09  2.67926327e-07  8.85814794e-02 -8.85812115e-02 
 1.35000000e-09  4.62995656e-07  8.85816745e-02 -8.85812115e-02 
 1.45000000e-09  5.93097189e-07  8.85818046e-02 -8.85812115e-02 
 1.55000000e-09 -2.83488751e-07  8.85809281e-02 -8.85812115e-02 
 1.65000000e-09  2.24053167e-06  8.85834521e-02 -8.85812116e-02 
 1.75000000e-09  1.95521072e-07  8.85814072e-02 -8.85812117e-02 
 1.85000000e-09 -5.95412928e-06  8.85752575e-02 -8.85812116e-02 
 1.95000000e-09 -3.67448234e-05  8.85444648e-02 -8.85812096e-02 
 2.00000000e-09 -1.09596067e-04  8.84716103e-02 -8.85812064e-02 
 2.01000000e-09 -1.23196602e-04  8.84580087e-02 -8.85812053e-02 
 2.03000000e-09 -1.02945205e-04  8.84782575e-02 -8.85812027e-02 
 2.07000000e-09  5.51469454e-04  8.91326701e-02 -8.85812006e-02 
 2.15000000e-09  4.96134990e-03  9.35426973e-02 -8.85813474e-02 
