 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  3.54745600e-07  8.37469759e-02 -8.37466211e-02 
 1.00000000e-12  3.54803228e-07  8.37469759e-02 -8.37466211e-02 
 2.00000000e-12  3.54838607e-07  8.37469760e-02 -8.37466211e-02 
 4.00000000e-12  3.54887338e-07  8.37469760e-02 -8.37466211e-02 
 8.00000000e-12  3.54901748e-07  8.37469760e-02 -8.37466211e-02 
 1.60000000e-11  3.54831643e-07  8.37469760e-02 -8.37466211e-02 
 3.20000000e-11  3.54725463e-07  8.37469759e-02 -8.37466211e-02 
 6.40000000e-11  3.54716729e-07  8.37469758e-02 -8.37466211e-02 
 1.28000000e-10  3.54763380e-07  8.37469759e-02 -8.37466211e-02 
 2.28000000e-10  3.54771180e-07  8.37469759e-02 -8.37466211e-02 
 3.28000000e-10  3.54761066e-07  8.37469759e-02 -8.37466211e-02 
 4.28000000e-10  3.54744726e-07  8.37469759e-02 -8.37466211e-02 
 5.28000000e-10  3.54733137e-07  8.37469759e-02 -8.37466211e-02 
 6.28000000e-10  3.54719206e-07  8.37469758e-02 -8.37466211e-02 
 7.28000000e-10  3.54705607e-07  8.37469758e-02 -8.37466211e-02 
 8.28000000e-10  3.54693534e-07  8.37469758e-02 -8.37466211e-02 
 9.28000000e-10  3.54683365e-07  8.37469758e-02 -8.37466211e-02 
 1.00000000e-09  3.54684093e-07  8.37469758e-02 -8.37466211e-02 
 1.01000000e-09  5.78957901e-07  8.37472001e-02 -8.37466211e-02 
 1.03000000e-09  3.54589120e-07  8.37469757e-02 -8.37466211e-02 
 1.07000000e-09  1.69454469e-07  8.37467906e-02 -8.37466211e-02 
 1.15000000e-09  4.76677072e-07  8.37470978e-02 -8.37466211e-02 
 1.25000000e-09  2.67182302e-07  8.37468883e-02 -8.37466211e-02 
 1.35000000e-09  4.54312270e-07  8.37470754e-02 -8.37466211e-02 
 1.45000000e-09  5.83927146e-07  8.37472051e-02 -8.37466211e-02 
 1.55000000e-09 -2.08993570e-07  8.37464122e-02 -8.37466211e-02 
 1.65000000e-09  2.09515885e-06  8.37487163e-02 -8.37466212e-02 
 1.75000000e-09  4.75269461e-07  8.37470966e-02 -8.37466213e-02 
 1.85000000e-09 -4.37762609e-06  8.37422437e-02 -8.37466213e-02 
 1.95000000e-09 -1.81266009e-05  8.37284936e-02 -8.37466202e-02 
 2.00000000e-09 -6.42777738e-05  8.36823407e-02 -8.37466185e-02 
 2.01000000e-09 -7.99981934e-05  8.36666196e-02 -8.37466178e-02 
 2.03000000e-09 -1.10255510e-04  8.36363607e-02 -8.37466162e-02 
 2.07000000e-09 -4.36381332e-05  8.37029736e-02 -8.37466117e-02 
 2.15000000e-09  2.03936690e-03  8.57860218e-02 -8.37466549e-02 
 2.25000000e-09  7.16113203e-03  9.09082476e-02 -8.37471156e-02 
 2.35000000e-09  8.73238500e-03  9.24807904e-02 -8.37484054e-02 
 2.45000000e-09  7.24176190e-03  9.09923707e-02 -8.37506088e-02 
 2.55000000e-09  3.19388593e-03  8.69475361e-02 -8.37536502e-02 
 2.65000000e-09 -4.20531215e-03  7.95523801e-02 -8.37576923e-02 
 2.75000000e-09 -1.04720275e-02  7.32910660e-02 -8.37630936e-02 
 2.85000000e-09 -7.79547385e-03  7.59743154e-02 -8.37697892e-02 
 2.95000000e-09 -5.47142032e-03  7.83056592e-02 -8.37770795e-02 
 3.05000000e-09 -3.84499724e-03  7.99393039e-02 -8.37843011e-02 
 3.15000000e-09 -2.64870931e-03  8.11424386e-02 -8.37911479e-02 
 3.25000000e-09 -1.78547841e-03  8.20120109e-02 -8.37974893e-02 
 3.35000000e-09 -1.14700498e-03  8.26562690e-02 -8.38032739e-02 
 3.45000000e-09 -6.90836349e-04  8.31176510e-02 -8.38084873e-02 
 3.55000000e-09 -3.52784694e-04  8.34603475e-02 -8.38131322e-02 
 3.65000000e-09 -1.19176291e-04  8.36980426e-02 -8.38172189e-02 
 3.75000000e-09  5.35505264e-05  8.38743118e-02 -8.38207613e-02 
 3.85000000e-09  1.64516559e-04  8.39882911e-02 -8.38237746e-02 
 3.95000000e-09  2.46355802e-04  8.40726298e-02 -8.38262740e-02 
 4.05000000e-09  2.90378264e-04  8.41186530e-02 -8.38282747e-02 
 4.15000000e-09  3.23094943e-04  8.41528865e-02 -8.38297915e-02 
 4.25000000e-09  3.31513382e-04  8.41623519e-02 -8.38308385e-02 
 4.35000000e-09  3.38610268e-04  8.41700398e-02 -8.38314295e-02 
 4.45000000e-09  3.29021017e-04  8.41605985e-02 -8.38315775e-02 
 4.55000000e-09  3.23638843e-04  8.41549341e-02 -8.38312953e-02 
 4.65000000e-09  3.05816920e-04  8.41364118e-02 -8.38305949e-02 
 4.75000000e-09  2.95192769e-04  8.41246808e-02 -8.38294881e-02 
 4.85000000e-09  2.74459510e-04  8.41024456e-02 -8.38279861e-02 
 4.95000000e-09  2.62474626e-04  8.40885745e-02 -8.38260999e-02 
 5.05000000e-09  2.41627414e-04  8.40654673e-02 -8.38238398e-02 
 5.15000000e-09  2.30269613e-04  8.40514858e-02 -8.38212162e-02 
 5.25000000e-09  2.10689281e-04  8.40289279e-02 -8.38182386e-02 
 5.35000000e-09  2.00891904e-04  8.40158086e-02 -8.38149167e-02 
 5.45000000e-09  1.83178079e-04  8.39944376e-02 -8.38112595e-02 
 5.55000000e-09  1.75299165e-04  8.39825751e-02 -8.38072760e-02 
 5.65000000e-09  1.59631852e-04  8.39626065e-02 -8.38029747e-02 
 5.75000000e-09  1.53726344e-04  8.39520903e-02 -8.37983640e-02 
 5.85000000e-09  1.40069980e-04  8.39335218e-02 -8.37934519e-02 
 5.95000000e-09  1.36042401e-04  8.39242887e-02 -8.37882463e-02 
 6.00000000e-09  1.27892626e-04  8.39134282e-02 -8.37855356e-02 
 6.01000000e-09  1.28938327e-04  8.39139218e-02 -8.37849835e-02 
 6.03000000e-09  1.27754600e-04  8.39116284e-02 -8.37838738e-02 
 6.07000000e-09  1.25388201e-04  8.39070090e-02 -8.37816208e-02 
 6.15000000e-09  1.19837153e-04  8.38968198e-02 -8.37769827e-02 
 6.25000000e-09  1.14264481e-04  8.38852059e-02 -8.37709415e-02 
