 time            v(Vout+)        v(Vout-)        v(Vout+)-v(Vout-)
 0.00000000e+00  1.34461100e-10  3.65182018e-05 -3.65180673e-05 
 1.00000000e-12  1.44342362e-10  3.65182117e-05 -3.65180673e-05 
 2.00000000e-12  1.41962049e-10  3.65182093e-05 -3.65180673e-05 
 4.00000000e-12  1.37600576e-10  3.65182049e-05 -3.65180673e-05 
 8.00000000e-12  1.33331684e-10  3.65182007e-05 -3.65180673e-05 
 1.60000000e-11  1.32237468e-10  3.65181996e-05 -3.65180673e-05 
 3.20000000e-11  1.33929913e-10  3.65182013e-05 -3.65180673e-05 
 6.40000000e-11  1.34761073e-10  3.65182021e-05 -3.65180673e-05 
 1.28000000e-10  1.34394719e-10  3.65182017e-05 -3.65180673e-05 
 2.28000000e-10  1.34565106e-10  3.65182019e-05 -3.65180673e-05 
 3.28000000e-10  1.34376672e-10  3.65182017e-05 -3.65180673e-05 
 4.28000000e-10  1.34540349e-10  3.65182019e-05 -3.65180673e-05 
 5.28000000e-10  1.34371986e-10  3.65182017e-05 -3.65180673e-05 
 6.28000000e-10  1.34513866e-10  3.65182019e-05 -3.65180673e-05 
 7.28000000e-10  1.34372246e-10  3.65182017e-05 -3.65180673e-05 
 8.28000000e-10  1.34505111e-10  3.65182019e-05 -3.65180673e-05 
 9.28000000e-10  1.34379811e-10  3.65182017e-05 -3.65180673e-05 
 1.00000000e-09  1.34502548e-10  3.65182018e-05 -3.65180673e-05 
 1.01000000e-09  4.31723387e-09  3.65223887e-05 -3.65180715e-05 
 1.03000000e-09 -7.75393298e-09  3.65103138e-05 -3.65180678e-05 
 1.07000000e-09  6.03775231e-09  3.65241017e-05 -3.65180639e-05 
 1.15000000e-09 -4.34816553e-09  3.65137213e-05 -3.65180695e-05 
 1.25000000e-09  3.85193060e-09  3.65219177e-05 -3.65180657e-05 
 1.35000000e-09 -2.85418506e-09  3.65152151e-05 -3.65180693e-05 
 1.45000000e-09  3.82517177e-09  3.65218980e-05 -3.65180728e-05 
 1.55000000e-09 -6.91913869e-09  3.65111370e-05 -3.65180561e-05 
 1.65000000e-09  1.47486721e-08  3.65328423e-05 -3.65180937e-05 
 1.75000000e-09 -1.51033252e-08  3.65029871e-05 -3.65180904e-05 
 1.85000000e-09 -8.78476021e-09  3.65091862e-05 -3.65179709e-05 
 1.95000000e-09 -1.43111858e-07  3.63741054e-05 -3.65172172e-05 
 2.00000000e-09 -4.59895454e-07  3.60558277e-05 -3.65157231e-05 
 2.01000000e-09 -3.62427583e-07  3.61529371e-05 -3.65153647e-05 
 2.03000000e-09  3.43193003e-07  3.68585411e-05 -3.65153481e-05 
 2.07000000e-09  5.04917480e-06  4.15752129e-05 -3.65260381e-05 
 2.15000000e-09  1.69665119e-05  5.35797426e-05 -3.66132307e-05 
 2.25000000e-09  5.69574166e-06  4.24206003e-05 -3.67248587e-05 
 2.35000000e-09  9.47614996e-07  3.77269705e-05 -3.67793555e-05 
 2.45000000e-09 -5.85840062e-06  3.09906138e-05 -3.68490144e-05 
 2.55000000e-09 -1.41646556e-05  2.27999335e-05 -3.69645891e-05 
 2.65000000e-09 -2.24521662e-05  1.46894212e-05 -3.71415874e-05 
 2.75000000e-09  1.37129464e-05  5.08803253e-05 -3.71673788e-05 
 2.85000000e-09 -1.14421002e-05  2.56892381e-05 -3.71313383e-05 
 2.95000000e-09  1.19127088e-05  4.90128804e-05 -3.71001716e-05 
 3.05000000e-09 -1.10532251e-05  2.60121392e-05 -3.70653643e-05 
 3.15000000e-09  1.14233519e-05  4.84551684e-05 -3.70318165e-05 
 3.25000000e-09 -1.07789486e-05  2.62177886e-05 -3.69967372e-05 
 3.35000000e-09  1.10193459e-05  4.79827140e-05 -3.69633681e-05 
 3.45000000e-09 -1.04861734e-05  2.64426859e-05 -3.69288593e-05 
 3.55000000e-09  1.06495210e-05  4.75457066e-05 -3.68961857e-05 
 3.65000000e-09 -1.01845568e-05  2.66779232e-05 -3.68624800e-05 
 3.75000000e-09  1.03032689e-05  4.71338647e-05 -3.68305957e-05 
 3.85000000e-09 -9.88039954e-06  2.69173063e-05 -3.67977058e-05 
 3.95000000e-09  9.97564927e-06  4.67422314e-05 -3.67665821e-05 
 4.05000000e-09 -9.57694844e-06  2.71575080e-05 -3.67344565e-05 
 4.15000000e-09  9.66379210e-06  4.63678249e-05 -3.67040328e-05 
 4.25000000e-09 -9.27603553e-06  2.73965717e-05 -3.66726072e-05 
 4.35000000e-09  9.36579629e-06  4.60086171e-05 -3.66428209e-05 
 4.45000000e-09 -8.97879505e-06  2.76332393e-05 -3.66120343e-05 
 4.55000000e-09  9.08027636e-06  4.56631050e-05 -3.65828286e-05 
 4.65000000e-09 -8.68597698e-06  2.78666505e-05 -3.65526274e-05 
 4.75000000e-09  8.80615604e-06  4.53301093e-05 -3.65239533e-05 
 4.85000000e-09 -8.39809706e-06  2.80961943e-05 -3.64942914e-05 
 4.95000000e-09  8.54256902e-06  4.50086758e-05 -3.64661068e-05 
 5.05000000e-09 -8.11552068e-06  2.83214241e-05 -3.64369448e-05 
 5.15000000e-09  8.28880302e-06  4.46980170e-05 -3.64092140e-05 
 5.25000000e-09 -7.83850358e-06  2.85420146e-05 -3.63805182e-05 
 5.35000000e-09  8.04424645e-06  4.43974570e-05 -3.63532105e-05 
 5.45000000e-09 -7.56720484e-06  2.87577470e-05 -3.63249519e-05 
 5.55000000e-09  7.80836589e-06  4.41064070e-05 -3.62980411e-05 
 5.65000000e-09 -7.30172040e-06  2.89684742e-05 -3.62701946e-05 
 5.75000000e-09  7.58069544e-06  4.38243535e-05 -3.62436581e-05 
 5.85000000e-09 -7.04209854e-06  2.91741035e-05 -3.62162020e-05 
 5.95000000e-09  7.36082331e-06  4.35508434e-05 -3.61900200e-05 
 6.00000000e-09 -6.67811477e-06  2.94980760e-05 -3.61761908e-05 
 6.01000000e-09 -5.32436564e-08  3.61205436e-05 -3.61737873e-05 
 6.03000000e-09  4.97358510e-07  3.66658615e-05 -3.61685030e-05 
 6.07000000e-09 -1.84464392e-08  3.61394674e-05 -3.61579138e-05 
 6.15000000e-09  4.89501780e-07  3.66263377e-05 -3.61368359e-05 
 6.25000000e-09  9.51875981e-09  3.61201408e-05 -3.61106220e-05 
 6.35000000e-09  5.00966916e-07  3.65855601e-05 -3.60845931e-05 
 6.45000000e-09  3.68995749e-08  3.60956006e-05 -3.60587010e-05 
 6.55000000e-09  5.12619499e-07  3.65456016e-05 -3.60329821e-05 
 6.65000000e-09  6.57662047e-08  3.60731707e-05 -3.60074045e-05 
 6.75000000e-09  5.26955906e-07  3.65089664e-05 -3.59820105e-05 
 6.85000000e-09  9.37530680e-08  3.60504988e-05 -3.59567457e-05 
 6.95000000e-09  5.41761946e-07  3.64734168e-05 -3.59316549e-05 
 7.00000000e-09  1.17566701e-07  3.60367082e-05 -3.59191415e-05 
 7.01000000e-09  3.27443611e-07  3.62441004e-05 -3.59166568e-05 
 7.03000000e-09  3.32087131e-07  3.62437539e-05 -3.59116668e-05 
 7.07000000e-09  3.36000569e-07  3.62377066e-05 -3.59017061e-05 
