 time            v(Vout+)        v(Vout-)        v(Vout+)-v(Vout-)
 0.00000000e+00  1.34314190e-10  3.72651656e-05 -3.72650313e-05 
 5.00000000e-13  1.43377284e-10  3.72651746e-05 -3.72650313e-05 
 1.00000000e-12  1.42546769e-10  3.72651738e-05 -3.72650313e-05 
 2.00000000e-12  1.40366246e-10  3.72651716e-05 -3.72650313e-05 
 4.00000000e-12  1.36543207e-10  3.72651678e-05 -3.72650313e-05 
 8.00000000e-12  1.33451739e-10  3.72651647e-05 -3.72650313e-05 
 1.60000000e-11  1.32337983e-10  3.72651636e-05 -3.72650313e-05 
 3.20000000e-11  1.34011439e-10  3.72651653e-05 -3.72650313e-05 
 6.40000000e-11  1.34430853e-10  3.72651657e-05 -3.72650313e-05 
 1.14000000e-10  1.34415617e-10  3.72651657e-05 -3.72650313e-05 
 1.64000000e-10  1.34288318e-10  3.72651655e-05 -3.72650313e-05 
 2.14000000e-10  1.34403813e-10  3.72651657e-05 -3.72650313e-05 
 2.64000000e-10  1.34252004e-10  3.72651655e-05 -3.72650313e-05 
 3.14000000e-10  1.34391359e-10  3.72651656e-05 -3.72650313e-05 
 3.64000000e-10  1.34235113e-10  3.72651655e-05 -3.72650313e-05 
 4.14000000e-10  1.34381778e-10  3.72651656e-05 -3.72650313e-05 
 4.64000000e-10  1.34225488e-10  3.72651655e-05 -3.72650313e-05 
 5.14000000e-10  1.34376047e-10  3.72651656e-05 -3.72650313e-05 
 5.64000000e-10  1.34224349e-10  3.72651655e-05 -3.72650313e-05 
 6.14000000e-10  1.34367853e-10  3.72651656e-05 -3.72650313e-05 
 6.64000000e-10  1.34219916e-10  3.72651655e-05 -3.72650313e-05 
 7.14000000e-10  1.34364061e-10  3.72651656e-05 -3.72650313e-05 
 7.64000000e-10  1.34218066e-10  3.72651655e-05 -3.72650313e-05 
 8.14000000e-10  1.34356086e-10  3.72651656e-05 -3.72650313e-05 
 8.64000000e-10  1.34211077e-10  3.72651655e-05 -3.72650313e-05 
 9.14000000e-10  1.34346803e-10  3.72651656e-05 -3.72650313e-05 
 9.64000000e-10  1.34211288e-10  3.72651655e-05 -3.72650313e-05 
 1.00000000e-09  1.34341088e-10  3.72651656e-05 -3.72650313e-05 
 1.00500000e-09  9.85056470e-09  3.72748867e-05 -3.72650361e-05 
 1.01500000e-09 -9.50167118e-09  3.72555344e-05 -3.72650361e-05 
 1.03500000e-09  1.55492119e-09  3.72665829e-05 -3.72650280e-05 
 1.07500000e-09 -1.53874225e-12  3.72650290e-05 -3.72650305e-05 
 1.12500000e-09  5.89898000e-10  3.72656212e-05 -3.72650313e-05 
 1.17500000e-09 -3.26365725e-10  3.72647049e-05 -3.72650313e-05 
 1.22500000e-09  5.87137788e-10  3.72656184e-05 -3.72650313e-05 
 1.27500000e-09 -2.66860052e-10  3.72647645e-05 -3.72650314e-05 
 1.32500000e-09  6.43649678e-10  3.72656753e-05 -3.72650317e-05 
 1.37500000e-09  2.64179464e-10  3.72652974e-05 -3.72650333e-05 
 1.42500000e-09  1.63994155e-09  3.72666772e-05 -3.72650373e-05 
 1.47500000e-09 -9.17232343e-10  3.72641212e-05 -3.72650384e-05 
 1.52500000e-09 -1.29653962e-08  3.72520379e-05 -3.72650033e-05 
 1.57500000e-09  2.98880523e-08  3.72949328e-05 -3.72650448e-05 
 1.62500000e-09 -2.89862716e-08  3.72360598e-05 -3.72650460e-05 
 1.67500000e-09  4.16839211e-08  3.73067610e-05 -3.72650771e-05 
 1.72500000e-09 -4.80388812e-08  3.72170215e-05 -3.72650604e-05 
 1.77500000e-09  2.03194743e-08  3.72853109e-05 -3.72649914e-05 
 1.82500000e-09 -2.46950849e-08  3.72402846e-05 -3.72649797e-05 
 1.87500000e-09 -1.88008132e-08  3.72460706e-05 -3.72648714e-05 
 1.92500000e-09 -8.05571803e-08  3.71840674e-05 -3.72646246e-05 
 1.97500000e-09 -2.64578200e-07  3.69991909e-05 -3.72637691e-05 
 2.00000000e-09 -4.46509824e-07  3.68163785e-05 -3.72628883e-05 
 2.00500000e-09 -4.61522955e-07  3.68011368e-05 -3.72626597e-05 
 2.01500000e-09 -3.99536959e-07  3.68626967e-05 -3.72622337e-05 
 2.03500000e-09  1.95477152e-07  3.74575109e-05 -3.72620337e-05 
 2.07500000e-09  4.30512665e-06  4.15760830e-05 -3.72709564e-05 
 2.12500000e-09  1.30826739e-05  5.03966832e-05 -3.73140093e-05 
 2.17500000e-09  1.54600304e-05  5.28446363e-05 -3.73846059e-05 
 2.22500000e-09  9.57742545e-06  4.70237538e-05 -3.74463283e-05 
 2.27500000e-09  4.67771908e-06  4.21591691e-05 -3.74814500e-05 
 2.32500000e-09  3.22773080e-06  4.07331145e-05 -3.75053837e-05 
 2.37500000e-09 -2.89983122e-07  3.72403077e-05 -3.75302908e-05 
 2.42500000e-09 -2.80226468e-06  3.47594974e-05 -3.75617621e-05 
 2.47500000e-09 -7.18253905e-06  3.04198177e-05 -3.76023567e-05 
 2.52500000e-09 -1.00180240e-05  2.76355492e-05 -3.76535732e-05 
 2.57500000e-09 -1.77407225e-05  1.99843982e-05 -3.77251207e-05 
 2.62500000e-09 -2.68077764e-05  1.10257677e-05 -3.78335440e-05 
 2.67500000e-09 -2.67341626e-06  3.52273692e-05 -3.79007854e-05 
 2.72500000e-09 -6.00019521e-06  3.19133253e-05 -3.79135205e-05 
 2.77500000e-09  4.64778481e-06  4.25536040e-05 -3.79058192e-05 
 2.82500000e-09 -3.83217840e-06  3.40589547e-05 -3.78911331e-05 
 2.87500000e-09  4.67983541e-06  4.25549989e-05 -3.78751635e-05 
 2.92500000e-09 -3.57248634e-06  3.42852358e-05 -3.78577221e-05 
 2.97500000e-09  4.33508882e-06  4.21755979e-05 -3.78405091e-05 
 3.02500000e-09 -3.38479673e-06  3.44376118e-05 -3.78224085e-05 
 3.07500000e-09  4.01283955e-06  4.18176301e-05 -3.78047906e-05 
 3.12500000e-09 -3.19443740e-06  3.45920589e-05 -3.77864963e-05 
 3.17500000e-09  3.72056824e-06  4.14893531e-05 -3.77687848e-05 
 3.22500000e-09 -3.00415411e-06  3.47463636e-05 -3.77505177e-05 
 3.27500000e-09  3.45315370e-06  4.11860270e-05 -3.77328733e-05 
 3.32500000e-09 -2.81705437e-06  3.48976942e-05 -3.77147485e-05 
 3.37500000e-09  3.20681406e-06  4.09040691e-05 -3.76972551e-05 
 3.42500000e-09 -2.63494801e-06  3.50443830e-05 -3.76793310e-05 
 3.47500000e-09  2.97885915e-06  4.06408889e-05 -3.76620298e-05 
 3.52500000e-09 -2.45885392e-06  3.51854791e-05 -3.76443331e-05 
 3.57500000e-09  2.76727547e-06  4.03945170e-05 -3.76272415e-05 
 3.62500000e-09 -2.28931176e-06  3.53204691e-05 -3.76097809e-05 
 3.67500000e-09  2.57047749e-06  4.01633807e-05 -3.75929032e-05 
 3.72500000e-09 -2.12657723e-06  3.54491005e-05 -3.75756778e-05 
 3.77500000e-09  2.38717950e-06  3.99461905e-05 -3.75590110e-05 
 3.82500000e-09 -1.97070829e-06  3.55713063e-05 -3.75420146e-05 
 3.87500000e-09  2.21630739e-06  3.97418594e-05 -3.75255520e-05 
 3.92500000e-09 -1.82165740e-06  3.56871184e-05 -3.75087758e-05 
 3.97500000e-09  2.05692522e-06  3.95494343e-05 -3.74925090e-05 
 4.02500000e-09 -1.67929213e-06  3.57966512e-05 -3.74759434e-05 
 4.07500000e-09  1.90822142e-06  3.93680847e-05 -3.74598632e-05 
 4.12500000e-09 -1.54343363e-06  3.59000645e-05 -3.74434981e-05 
 4.17500000e-09  1.76946976e-06  3.91970654e-05 -3.74275956e-05 
 4.22500000e-09 -1.41387422e-06  3.59975470e-05 -3.74114213e-05 
 4.27500000e-09  1.64001460e-06  3.90357023e-05 -3.73956877e-05 
 4.32500000e-09 -1.29038929e-06  3.60893056e-05 -3.73796949e-05 
 4.37500000e-09  1.51925860e-06  3.88833805e-05 -3.73641219e-05 
 4.42500000e-09 -1.17274534e-06  3.61755567e-05 -3.73483020e-05 
 4.47500000e-09  1.40665494e-06  3.87395371e-05 -3.73328822e-05 
 4.52500000e-09 -1.06070664e-06  3.62565204e-05 -3.73172271e-05 
 4.57500000e-09  1.30169490e-06  3.86036480e-05 -3.73019532e-05 
 4.62500000e-09 -9.54034052e-07  3.63324214e-05 -3.72864554e-05 
 4.67500000e-09  1.20391189e-06  3.84752329e-05 -3.72713210e-05 
 4.72500000e-09 -8.52495032e-07  3.64034787e-05 -3.72559737e-05 
 4.77500000e-09  1.11287022e-06  3.83538430e-05 -3.72409728e-05 
 4.82500000e-09 -7.55868295e-07  3.64699013e-05 -3.72257696e-05 
 4.87500000e-09  1.02816737e-06  3.82390640e-05 -3.72108966e-05 
 4.92500000e-09 -6.63913477e-07  3.65319183e-05 -3.71958318e-05 
 4.97500000e-09  9.49419302e-07  3.81305011e-05 -3.71810818e-05 
 5.02500000e-09 -5.76422911e-07  3.65897268e-05 -3.71661498e-05 
