 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  3.54847066e-07  9.05794193e-02 -9.05790644e-02 
 1.00000000e-12  3.54909780e-07  9.05794194e-02 -9.05790644e-02 
 2.00000000e-12  3.54948109e-07  9.05794194e-02 -9.05790644e-02 
 4.00000000e-12  3.55000898e-07  9.05794194e-02 -9.05790644e-02 
 8.00000000e-12  3.55016785e-07  9.05794195e-02 -9.05790644e-02 
 1.60000000e-11  3.54940953e-07  9.05794194e-02 -9.05790644e-02 
 3.20000000e-11  3.54823240e-07  9.05794193e-02 -9.05790644e-02 
 6.40000000e-11  3.54808871e-07  9.05794193e-02 -9.05790644e-02 
 1.28000000e-10  3.54853272e-07  9.05794193e-02 -9.05790644e-02 
 2.28000000e-10  3.54856026e-07  9.05794193e-02 -9.05790644e-02 
 3.28000000e-10  3.54847766e-07  9.05794193e-02 -9.05790644e-02 
 4.28000000e-10  3.54836656e-07  9.05794193e-02 -9.05790644e-02 
 5.28000000e-10  3.54828077e-07  9.05794193e-02 -9.05790644e-02 
 6.28000000e-10  3.54818364e-07  9.05794193e-02 -9.05790644e-02 
 7.28000000e-10  3.54806793e-07  9.05794193e-02 -9.05790644e-02 
 8.28000000e-10  3.54792480e-07  9.05794192e-02 -9.05790644e-02 
 9.28000000e-10  3.54779745e-07  9.05794192e-02 -9.05790644e-02 
 1.00000000e-09  3.54777366e-07  9.05794192e-02 -9.05790644e-02 
 1.01000000e-09  5.80961432e-07  9.05796454e-02 -9.05790644e-02 
 1.03000000e-09  3.56367870e-07  9.05794208e-02 -9.05790644e-02 
 1.07000000e-09  1.65833384e-07  9.05792303e-02 -9.05790644e-02 
 1.15000000e-09  4.77698679e-07  9.05795421e-02 -9.05790644e-02 
 1.25000000e-09  2.67560791e-07  9.05793320e-02 -9.05790644e-02 
 1.35000000e-09  4.61211692e-07  9.05795257e-02 -9.05790644e-02 
 1.45000000e-09  5.92843318e-07  9.05796573e-02 -9.05790645e-02 
 1.55000000e-09 -2.60522480e-07  9.05788039e-02 -9.05790645e-02 
 1.65000000e-09  2.06976677e-06  9.05811343e-02 -9.05790645e-02 
 1.75000000e-09  3.52926283e-07  9.05794176e-02 -9.05790646e-02 
 1.85000000e-09 -5.92193968e-06  9.05731426e-02 -9.05790645e-02 
 1.95000000e-09 -2.79172941e-05  9.05511456e-02 -9.05790629e-02 
 2.00000000e-09 -9.07344582e-05  9.04883258e-02 -9.05790603e-02 
 2.01000000e-09 -1.08137032e-04  9.04709223e-02 -9.05790594e-02 
 2.03000000e-09 -1.21248381e-04  9.04578088e-02 -9.05790572e-02 
 2.07000000e-09  2.29774035e-04  9.08088273e-02 -9.05790533e-02 
 2.15000000e-09  3.76484578e-03  9.43439990e-02 -9.05791532e-02 
 2.25000000e-09  8.64150481e-03  9.92213549e-02 -9.05798500e-02 
 2.35000000e-09  8.54153608e-03  9.91230321e-02 -9.05814960e-02 
 2.45000000e-09  5.75433071e-03  9.63384093e-02 -9.05840786e-02 
 2.55000000e-09  1.13316283e-04  9.07008953e-02 -9.05875790e-02 
 2.65000000e-09 -8.92978000e-03  8.16625315e-02 -9.05923116e-02 
 2.75000000e-09 -9.63010301e-03  8.09683993e-02 -9.05985023e-02 
 2.85000000e-09 -6.44008259e-03  8.41655887e-02 -9.06056713e-02 
 2.95000000e-09 -4.49349840e-03  8.61195179e-02 -9.06130163e-02 
 3.05000000e-09 -3.03505250e-03  8.75849963e-02 -9.06200488e-02 
 3.15000000e-09 -1.99815490e-03  8.86284125e-02 -9.06265674e-02 
 3.25000000e-09 -1.23939104e-03  8.93930978e-02 -9.06324888e-02 
 3.35000000e-09 -7.02237027e-04  8.99355491e-02 -9.06377861e-02 
 3.45000000e-09 -3.10381278e-04  9.03320768e-02 -9.06424581e-02 
 3.55000000e-09 -4.27045596e-05  9.06038108e-02 -9.06465153e-02 
 3.65000000e-09  1.50549314e-04  9.08005226e-02 -9.06499733e-02 
 3.75000000e-09  2.72132537e-04  9.09249819e-02 -9.06528493e-02 
 3.85000000e-09  3.58131612e-04  9.10132929e-02 -9.06551613e-02 
 3.95000000e-09  4.01532894e-04  9.10584597e-02 -9.06569268e-02 
 4.05000000e-09  4.30879389e-04  9.10890422e-02 -9.06581628e-02 
 4.15000000e-09  4.33815847e-04  9.10927014e-02 -9.06588856e-02 
 4.25000000e-09  4.34594778e-04  9.10937055e-02 -9.06591108e-02 
 4.35000000e-09  4.17926185e-04  9.10767795e-02 -9.06588533e-02 
 4.45000000e-09  4.05578168e-04  9.10637057e-02 -9.06581276e-02 
 4.55000000e-09  3.80672279e-04  9.10376194e-02 -9.06569472e-02 
 4.65000000e-09  3.63513924e-04  9.10188391e-02 -9.06553252e-02 
 4.75000000e-09  3.36398087e-04  9.09896724e-02 -9.06532743e-02 
 4.85000000e-09  3.18749532e-04  9.09695561e-02 -9.06508066e-02 
 4.95000000e-09  2.92468451e-04  9.09404021e-02 -9.06479336e-02 
 5.05000000e-09  2.76431619e-04  9.09210983e-02 -9.06446667e-02 
 5.15000000e-09  2.52387801e-04  9.08934044e-02 -9.06410166e-02 
 5.25000000e-09  2.38855338e-04  9.08758490e-02 -9.06369936e-02 
 5.35000000e-09  2.17568021e-04  9.08501760e-02 -9.06326080e-02 
 5.45000000e-09  2.06792849e-04  9.08346622e-02 -9.06278694e-02 
 5.55000000e-09  1.88323849e-04  9.08111110e-02 -9.06227871e-02 
 5.65000000e-09  1.80237274e-04  9.07976077e-02 -9.06173704e-02 
 5.75000000e-09  1.64427421e-04  9.07760554e-02 -9.06116280e-02 
 5.85000000e-09  1.58813586e-04  9.07643821e-02 -9.06055685e-02 
 5.95000000e-09  1.45411270e-04  9.07446114e-02 -9.05992001e-02 
 6.00000000e-09  1.45791521e-04  9.07416939e-02 -9.05959024e-02 
 6.01000000e-09  1.42480742e-04  9.07377131e-02 -9.05952324e-02 
 6.03000000e-09  1.41139959e-04  9.07350265e-02 -9.05938865e-02 
 6.07000000e-09  1.38732592e-04  9.07298921e-02 -9.05911595e-02 
 6.15000000e-09  1.32944566e-04  9.07185110e-02 -9.05855664e-02 
 6.25000000e-09  1.27354294e-04  9.07056731e-02 -9.05783189e-02 
 6.35000000e-09  1.22146732e-04  9.06929399e-02 -9.05707932e-02 
 6.45000000e-09  1.17871728e-04  9.06808683e-02 -9.05629966e-02 
 6.55000000e-09  1.13657343e-04  9.06685932e-02 -9.05549359e-02 
 6.65000000e-09  1.11193404e-04  9.06578113e-02 -9.05466179e-02 
 6.75000000e-09  1.09272441e-04  9.06473215e-02 -9.05380491e-02 
 6.85000000e-09  1.08083058e-04  9.06373191e-02 -9.05292360e-02 
 6.95000000e-09  1.07396649e-04  9.06275817e-02 -9.05201850e-02 
 7.00000000e-09  1.07107400e-04  9.06226794e-02 -9.05155720e-02 
 7.01000000e-09  1.07295123e-04  9.06219365e-02 -9.05146413e-02 
 7.03000000e-09  1.07048120e-04  9.06198236e-02 -9.05127755e-02 
 7.07000000e-09  1.06826213e-04  9.06158428e-02 -9.05090166e-02 
 7.15000000e-09  1.07266799e-04  9.06086582e-02 -9.05013914e-02 
 7.25000000e-09  1.07704048e-04  9.05993663e-02 -9.04916623e-02 
 7.35000000e-09  1.08888053e-04  9.05906064e-02 -9.04817184e-02 
 7.45000000e-09  1.10196630e-04  9.05817619e-02 -9.04715653e-02 
 7.55000000e-09  1.12085729e-04  9.05732940e-02 -9.04612083e-02 
 7.65000000e-09  1.14147520e-04  9.05648001e-02 -9.04506526e-02 
 7.75000000e-09  1.16673409e-04  9.05565767e-02 -9.04399033e-02 
 7.85000000e-09  1.19387207e-04  9.05483525e-02 -9.04289653e-02 
 7.95000000e-09  1.22480349e-04  9.05403238e-02 -9.04178435e-02 
 8.05000000e-09  1.25761414e-04  9.05323039e-02 -9.04065425e-02 
 8.15000000e-09  1.29358315e-04  9.05244252e-02 -9.03950669e-02 
 8.25000000e-09  1.33136382e-04  9.05165577e-02 -9.03834213e-02 
 8.35000000e-09  1.37180796e-04  9.05087908e-02 -9.03716100e-02 
 8.45000000e-09  1.41396447e-04  9.05010338e-02 -9.03596373e-02 
