 time            v(Vout+)        v(Vout-)        v(Vout+)-v(Vout-)
 0.00000000e+00  1.34785428e-10  3.45053173e-05 -3.45051825e-05 
 5.00000000e-13  1.43854152e-10  3.45053263e-05 -3.45051825e-05 
 1.00000000e-12  1.42977164e-10  3.45053255e-05 -3.45051825e-05 
 2.00000000e-12  1.40834730e-10  3.45053233e-05 -3.45051825e-05 
 4.00000000e-12  1.36953347e-10  3.45053194e-05 -3.45051825e-05 
 8.00000000e-12  1.33920478e-10  3.45053164e-05 -3.45051825e-05 
 1.60000000e-11  1.32801101e-10  3.45053153e-05 -3.45051825e-05 
 3.20000000e-11  1.34515672e-10  3.45053170e-05 -3.45051825e-05 
 6.40000000e-11  1.34879555e-10  3.45053174e-05 -3.45051825e-05 
 1.14000000e-10  1.34915199e-10  3.45053174e-05 -3.45051825e-05 
 1.64000000e-10  1.34735851e-10  3.45053172e-05 -3.45051825e-05 
 2.14000000e-10  1.34902738e-10  3.45053174e-05 -3.45051825e-05 
 2.64000000e-10  1.34703662e-10  3.45053172e-05 -3.45051825e-05 
 3.14000000e-10  1.34888531e-10  3.45053174e-05 -3.45051825e-05 
 3.64000000e-10  1.34682372e-10  3.45053172e-05 -3.45051825e-05 
 4.14000000e-10  1.34879771e-10  3.45053174e-05 -3.45051825e-05 
 4.64000000e-10  1.34674169e-10  3.45053172e-05 -3.45051825e-05 
 5.14000000e-10  1.34869073e-10  3.45053173e-05 -3.45051825e-05 
 5.64000000e-10  1.34671226e-10  3.45053172e-05 -3.45051825e-05 
 6.14000000e-10  1.34864326e-10  3.45053173e-05 -3.45051825e-05 
 6.64000000e-10  1.34662226e-10  3.45053171e-05 -3.45051825e-05 
 7.14000000e-10  1.34854640e-10  3.45053173e-05 -3.45051825e-05 
 7.64000000e-10  1.34655874e-10  3.45053171e-05 -3.45051825e-05 
 8.14000000e-10  1.34848765e-10  3.45053173e-05 -3.45051825e-05 
 8.64000000e-10  1.34658194e-10  3.45053171e-05 -3.45051825e-05 
 9.14000000e-10  1.34844097e-10  3.45053173e-05 -3.45051825e-05 
 9.64000000e-10  1.34650648e-10  3.45053171e-05 -3.45051825e-05 
 1.00000000e-09  1.34844212e-10  3.45053173e-05 -3.45051825e-05 
 1.00500000e-09  9.77617175e-09  3.45149635e-05 -3.45051873e-05 
 1.01500000e-09 -9.49203687e-09  3.44956952e-05 -3.45051872e-05 
 1.03500000e-09  1.63175156e-09  3.45068110e-05 -3.45051792e-05 
 1.07500000e-09 -6.06138858e-11  3.45051212e-05 -3.45051818e-05 
 1.12500000e-09  6.24927245e-10  3.45058074e-05 -3.45051825e-05 
 1.17500000e-09 -3.52634764e-10  3.45048299e-05 -3.45051825e-05 
 1.22500000e-09  6.10802296e-10  3.45057933e-05 -3.45051825e-05 
 1.27500000e-09 -2.80012499e-10  3.45049026e-05 -3.45051827e-05 
 1.32500000e-09  6.78437400e-10  3.45058614e-05 -3.45051830e-05 
 1.37500000e-09  2.10583885e-10  3.45053951e-05 -3.45051845e-05 
 1.42500000e-09  1.52967161e-09  3.45067178e-05 -3.45051881e-05 
 1.47500000e-09 -5.20498025e-10  3.45046695e-05 -3.45051900e-05 
 1.52500000e-09 -1.23913561e-08  3.44927659e-05 -3.45051572e-05 
 1.57500000e-09  2.66915981e-08  3.45318838e-05 -3.45051922e-05 
 1.62500000e-09 -2.15023931e-08  3.44837017e-05 -3.45052041e-05 
 1.67500000e-09  3.09815350e-08  3.45362087e-05 -3.45052272e-05 
 1.72500000e-09 -3.35118218e-08  3.44717082e-05 -3.45052200e-05 
 1.77500000e-09 -1.27653265e-09  3.45038569e-05 -3.45051334e-05 
 1.82500000e-09 -1.80647444e-08  3.44870200e-05 -3.45050848e-05 
 1.87500000e-09 -3.70912857e-08  3.44678562e-05 -3.45049475e-05 
 1.92500000e-09 -1.06863739e-07  3.43977265e-05 -3.45045903e-05 
 1.97500000e-09 -3.64171349e-07  3.41392516e-05 -3.45034229e-05 
 2.00000000e-09 -4.58030721e-07  3.40443743e-05 -3.45024050e-05 
 2.00500000e-09 -4.35048211e-07  3.40671414e-05 -3.45021897e-05 
 2.01500000e-09 -1.77437662e-07  3.43244498e-05 -3.45018874e-05 
 2.03500000e-09  1.11522711e-06  3.56180474e-05 -3.45028203e-05 
 2.07500000e-09  7.40381339e-06  4.19235182e-05 -3.45197048e-05 
 2.12500000e-09  1.57599304e-05  5.03369709e-05 -3.45770405e-05 
 2.17500000e-09  1.36656846e-05  4.83154349e-05 -3.46497503e-05 
 2.22500000e-09  6.79656640e-06  4.14966246e-05 -3.47000582e-05 
 2.27500000e-09  4.47291965e-06  3.92012852e-05 -3.47283656e-05 
 2.32500000e-09  1.83138923e-06  3.65826187e-05 -3.47512295e-05 
 2.37500000e-09 -6.18848913e-07  3.41584747e-05 -3.47773236e-05 
 2.42500000e-09 -4.28413916e-06  3.05267958e-05 -3.48109350e-05 
 2.47500000e-09 -7.48918644e-06  2.73648725e-05 -3.48540590e-05 
 2.52500000e-09 -1.14246207e-05  2.34837455e-05 -3.49083661e-05 
 2.57500000e-09 -2.09705428e-05  1.40201832e-05 -3.49907260e-05 
 2.62500000e-09 -2.26850418e-05  1.24116470e-05 -3.50966888e-05 
 2.67500000e-09  1.87417341e-07  3.53340433e-05 -3.51466259e-05 
 2.72500000e-09 -5.77899561e-06  2.93730579e-05 -3.51520535e-05 
