 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  3.54893935e-07  9.14951828e-02 -9.14948279e-02 
 1.00000000e-12  3.54947944e-07  9.14951828e-02 -9.14948279e-02 
 2.00000000e-12  3.54981215e-07  9.14951829e-02 -9.14948279e-02 
 4.00000000e-12  3.55027024e-07  9.14951829e-02 -9.14948279e-02 
 8.00000000e-12  3.55040881e-07  9.14951829e-02 -9.14948279e-02 
 1.60000000e-11  3.54975758e-07  9.14951829e-02 -9.14948279e-02 
 3.20000000e-11  3.54876680e-07  9.14951828e-02 -9.14948279e-02 
 6.40000000e-11  3.54871702e-07  9.14951828e-02 -9.14948279e-02 
 1.28000000e-10  3.54919865e-07  9.14951828e-02 -9.14948279e-02 
 2.28000000e-10  3.54920271e-07  9.14951828e-02 -9.14948279e-02 
 3.28000000e-10  3.54902851e-07  9.14951828e-02 -9.14948279e-02 
 4.28000000e-10  3.54882741e-07  9.14951828e-02 -9.14948279e-02 
 5.28000000e-10  3.54867475e-07  9.14951828e-02 -9.14948279e-02 
 6.28000000e-10  3.54852697e-07  9.14951827e-02 -9.14948279e-02 
 7.28000000e-10  3.54840088e-07  9.14951827e-02 -9.14948279e-02 
 8.28000000e-10  3.54827371e-07  9.14951827e-02 -9.14948279e-02 
 9.28000000e-10  3.54817636e-07  9.14951827e-02 -9.14948279e-02 
 1.00000000e-09  3.54817158e-07  9.14951827e-02 -9.14948279e-02 
 1.01000000e-09  5.80139825e-07  9.14954080e-02 -9.14948279e-02 
 1.03000000e-09  3.55591464e-07  9.14951835e-02 -9.14948279e-02 
 1.07000000e-09  1.67226847e-07  9.14949951e-02 -9.14948279e-02 
 1.15000000e-09  4.77360710e-07  9.14953053e-02 -9.14948279e-02 
 1.25000000e-09  2.67633771e-07  9.14950955e-02 -9.14948279e-02 
 1.35000000e-09  4.63486421e-07  9.14952914e-02 -9.14948279e-02 
 1.45000000e-09  5.85446544e-07  9.14954134e-02 -9.14948279e-02 
 1.55000000e-09 -2.51193626e-07  9.14945767e-02 -9.14948279e-02 
 1.65000000e-09  2.24930925e-06  9.14970773e-02 -9.14948280e-02 
 1.75000000e-09  1.93604220e-07  9.14950217e-02 -9.14948281e-02 
 1.85000000e-09 -6.19631084e-06  9.14886317e-02 -9.14948280e-02 
 1.95000000e-09 -4.82156066e-05  9.14466099e-02 -9.14948255e-02 
 2.00000000e-09 -1.04465790e-04  9.13903560e-02 -9.14948218e-02 
 2.01000000e-09 -9.05360941e-05  9.14042846e-02 -9.14948206e-02 
 2.03000000e-09  3.60521992e-05  9.15308705e-02 -9.14948183e-02 
 2.07000000e-09  1.26882088e-03  9.27636443e-02 -9.14948234e-02 
 2.15000000e-09  6.65582463e-03  9.81508799e-02 -9.14950552e-02 
 2.25000000e-09  9.62648367e-03  1.01122628e-01 -9.14961445e-02 
 2.35000000e-09  7.89530227e-03  9.93935931e-02 -9.14982908e-02 
 2.45000000e-09  3.05781896e-03  9.45592476e-02 -9.15014286e-02 
 2.55000000e-09 -5.89976405e-03  8.56059669e-02 -9.15057310e-02 
 2.65000000e-09 -1.05939915e-02  8.09175273e-02 -9.15115187e-02 
 2.75000000e-09 -7.20082925e-03  8.43177086e-02 -9.15185379e-02 
 2.85000000e-09 -4.99653840e-03  8.65294259e-02 -9.15259643e-02 
 2.95000000e-09 -3.38719135e-03  8.81459641e-02 -9.15331555e-02 
 3.05000000e-09 -2.23297419e-03  8.93068660e-02 -9.15398402e-02 
 3.15000000e-09 -1.40379193e-03  9.01421140e-02 -9.15459060e-02 
 3.25000000e-09 -8.06626396e-04  9.07446878e-02 -9.15513142e-02 
 3.35000000e-09 -3.83595344e-04  9.11724644e-02 -9.15560597e-02 
 3.45000000e-09 -8.36743065e-05  9.14764781e-02 -9.15601524e-02 
 3.55000000e-09  1.21094387e-04  9.16847030e-02 -9.15636086e-02 
 3.65000000e-09  2.60785302e-04  9.18272322e-02 -9.15664469e-02 
 3.75000000e-09  3.48299621e-04  9.19169861e-02 -9.15686865e-02 
 3.85000000e-09  4.02613588e-04  9.19729598e-02 -9.15703463e-02 
 3.95000000e-09  4.28514126e-04  9.19999585e-02 -9.15714444e-02 
 4.05000000e-09  4.38836348e-04  9.20108346e-02 -9.15719983e-02 
 4.15000000e-09  4.33876930e-04  9.20059016e-02 -9.15720247e-02 
 4.25000000e-09  4.23005618e-04  9.19945452e-02 -9.15715395e-02 
 4.35000000e-09  4.04021492e-04  9.19745795e-02 -9.15705580e-02 
 4.45000000e-09  3.84323390e-04  9.19534179e-02 -9.15690945e-02 
 4.55000000e-09  3.60332464e-04  9.19274955e-02 -9.15671630e-02 
 4.65000000e-09  3.38323164e-04  9.19031000e-02 -9.15647769e-02 
 4.75000000e-09  3.13973261e-04  9.18759221e-02 -9.15619489e-02 
 4.85000000e-09  2.92912895e-04  9.18516042e-02 -9.15586913e-02 
 4.95000000e-09  2.70436533e-04  9.18254525e-02 -9.15550160e-02 
 5.05000000e-09  2.51801969e-04  9.18027363e-02 -9.15509343e-02 
 5.15000000e-09  2.32122787e-04  9.17785801e-02 -9.15464573e-02 
 5.25000000e-09  2.16438350e-04  9.17580339e-02 -9.15415956e-02 
 5.35000000e-09  1.99793816e-04  9.17361532e-02 -9.15363594e-02 
 5.45000000e-09  1.87096036e-04  9.17178548e-02 -9.15307587e-02 
 5.55000000e-09  1.73383334e-04  9.16981864e-02 -9.15248031e-02 
 5.65000000e-09  1.63477179e-04  9.16819790e-02 -9.15185018e-02 
 5.75000000e-09  1.52441953e-04  9.16643059e-02 -9.15118639e-02 
 5.85000000e-09  1.45038995e-04  9.16499371e-02 -9.15048981e-02 
 5.95000000e-09  1.36375597e-04  9.16339886e-02 -9.14976130e-02 
 6.00000000e-09  1.34237830e-04  9.16280908e-02 -9.14938529e-02 
 6.01000000e-09  1.32676970e-04  9.16257671e-02 -9.14930901e-02 
 6.03000000e-09  1.31637588e-04  9.16231960e-02 -9.14915584e-02 
 6.07000000e-09  1.29755100e-04  9.16182136e-02 -9.14884585e-02 
 6.15000000e-09  1.25109870e-04  9.16072246e-02 -9.14821148e-02 
 6.25000000e-09  1.20870619e-04  9.15947905e-02 -9.14739199e-02 
 6.35000000e-09  1.17040266e-04  9.15824775e-02 -9.14654372e-02 
 6.45000000e-09  1.14257026e-04  9.15709310e-02 -9.14566740e-02 
 6.55000000e-09  1.11837872e-04  9.15594752e-02 -9.14476373e-02 
 6.65000000e-09  1.10357912e-04  9.15486921e-02 -9.14383342e-02 
 6.75000000e-09  1.09558088e-04  9.15383295e-02 -9.14287714e-02 
 6.85000000e-09  1.09493952e-04  9.15284494e-02 -9.14189555e-02 
 6.95000000e-09  1.09924864e-04  9.15188178e-02 -9.14088929e-02 
 7.00000000e-09  1.10229844e-04  9.15140008e-02 -9.14037709e-02 
 7.01000000e-09  1.10534457e-04  9.15132726e-02 -9.14027382e-02 
 7.03000000e-09  1.10501672e-04  9.15111697e-02 -9.14006680e-02 
 7.07000000e-09  1.10719348e-04  9.15072188e-02 -9.13964994e-02 
 7.15000000e-09  1.12030531e-04  9.15000815e-02 -9.13880510e-02 
 7.25000000e-09  1.13554636e-04  9.14908401e-02 -9.13772855e-02 
 7.35000000e-09  1.15800295e-04  9.14820976e-02 -9.13662973e-02 
 7.45000000e-09  1.18146801e-04  9.14732391e-02 -9.13550923e-02 
 7.55000000e-09  1.21050505e-04  9.14647263e-02 -9.13436758e-02 
 7.65000000e-09  1.24103375e-04  9.14561567e-02 -9.13320533e-02 
 7.75000000e-09  1.27598960e-04  9.14478289e-02 -9.13202300e-02 
 7.85000000e-09  1.31259945e-04  9.14394709e-02 -9.13082110e-02 
 7.95000000e-09  1.35281334e-04  9.14312826e-02 -9.12960013e-02 
 8.05000000e-09  1.39470642e-04  9.14230764e-02 -9.12836057e-02 
 8.15000000e-09  1.43958466e-04  9.14149876e-02 -9.12710292e-02 
 8.25000000e-09  1.48609464e-04  9.14068857e-02 -9.12582762e-02 
 8.35000000e-09  1.53511735e-04  9.13988631e-02 -9.12453514e-02 
 8.45000000e-09  1.58569166e-04  9.13908283e-02 -9.12322591e-02 
