 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  3.54764251e-07  9.18500508e-02 -9.18496961e-02 
 1.00000000e-12  3.54839560e-07  9.18500509e-02 -9.18496961e-02 
 2.00000000e-12  3.54885533e-07  9.18500509e-02 -9.18496961e-02 
 4.00000000e-12  3.54949254e-07  9.18500510e-02 -9.18496961e-02 
 8.00000000e-12  3.54968359e-07  9.18500510e-02 -9.18496961e-02 
 1.60000000e-11  3.54875666e-07  9.18500509e-02 -9.18496961e-02 
 3.20000000e-11  3.54732973e-07  9.18500508e-02 -9.18496961e-02 
 6.40000000e-11  3.54719435e-07  9.18500508e-02 -9.18496961e-02 
 1.28000000e-10  3.54778674e-07  9.18500508e-02 -9.18496961e-02 
 2.28000000e-10  3.54779941e-07  9.18500508e-02 -9.18496961e-02 
 3.28000000e-10  3.54771678e-07  9.18500508e-02 -9.18496961e-02 
 4.28000000e-10  3.54753816e-07  9.18500508e-02 -9.18496961e-02 
 5.28000000e-10  3.54737255e-07  9.18500508e-02 -9.18496961e-02 
 6.28000000e-10  3.54717189e-07  9.18500508e-02 -9.18496961e-02 
 7.28000000e-10  3.54698565e-07  9.18500508e-02 -9.18496961e-02 
 8.28000000e-10  3.54678997e-07  9.18500507e-02 -9.18496961e-02 
 9.28000000e-10  3.54661572e-07  9.18500507e-02 -9.18496961e-02 
 1.00000000e-09  3.54648961e-07  9.18500507e-02 -9.18496961e-02 
 1.01000000e-09  5.81690315e-07  9.18502778e-02 -9.18496961e-02 
 1.03000000e-09  3.56493985e-07  9.18500526e-02 -9.18496961e-02 
 1.07000000e-09  1.64144949e-07  9.18498602e-02 -9.18496961e-02 
 1.15000000e-09  4.78931782e-07  9.18501750e-02 -9.18496961e-02 
 1.25000000e-09  2.66484643e-07  9.18499625e-02 -9.18496961e-02 
 1.35000000e-09  4.61800564e-07  9.18501579e-02 -9.18496961e-02 
 1.45000000e-09  5.84430997e-07  9.18502805e-02 -9.18496961e-02 
 1.55000000e-09 -2.09164543e-07  9.18494869e-02 -9.18496961e-02 
 1.65000000e-09  1.81588542e-06  9.18515120e-02 -9.18496961e-02 
 1.75000000e-09  8.17861139e-07  9.18505141e-02 -9.18496962e-02 
 1.85000000e-09 -7.25461012e-06  9.18424415e-02 -9.18496961e-02 
 1.95000000e-09 -5.41690810e-05  9.17955243e-02 -9.18496933e-02 
 2.00000000e-09 -8.96360055e-05  9.17600534e-02 -9.18496895e-02 
 2.01000000e-09 -6.18606916e-05  9.17878277e-02 -9.18496883e-02 
 2.03000000e-09  1.01963349e-04  9.19516497e-02 -9.18496863e-02 
 2.07000000e-09  1.43827107e-03  9.32879649e-02 -9.18496938e-02 
 2.15000000e-09  6.80692471e-03  9.86568655e-02 -9.18499408e-02 
 2.25000000e-09  9.56744856e-03  1.01418503e-01 -9.18510546e-02 
 2.35000000e-09  7.95069744e-03  9.98039062e-02 -9.18532088e-02 
 2.45000000e-09  3.33822636e-03  9.51945519e-02 -9.18563255e-02 
 2.55000000e-09 -5.14278122e-03  8.67177789e-02 -9.18605601e-02 
 2.65000000e-09 -1.05788559e-02  8.12873882e-02 -9.18662441e-02 
 2.75000000e-09 -7.41798202e-03  8.44552117e-02 -9.18731937e-02 
 2.85000000e-09 -5.13761147e-03  8.67430111e-02 -9.18806225e-02 
 2.95000000e-09 -3.50556477e-03  8.83823072e-02 -9.18878720e-02 
 3.05000000e-09 -2.32465732e-03  8.95699985e-02 -9.18946559e-02 
 3.15000000e-09 -1.47700889e-03  9.04238466e-02 -9.19008555e-02 
 3.25000000e-09 -8.61529494e-04  9.10448994e-02 -9.19064289e-02 
 3.35000000e-09 -4.25805396e-04  9.14855634e-02 -9.19113688e-02 
 3.45000000e-09 -1.12568110e-04  9.18031156e-02 -9.19156837e-02 
 3.55000000e-09  1.00705003e-04  9.20200937e-02 -9.19193887e-02 
 3.65000000e-09  2.50080415e-04  9.21725818e-02 -9.19225014e-02 
 3.75000000e-09  3.43004215e-04  9.22680445e-02 -9.19250403e-02 
 3.85000000e-09  4.04313882e-04  9.23313373e-02 -9.19270234e-02 
 3.95000000e-09  4.33344187e-04  9.23618126e-02 -9.19284684e-02 
 4.05000000e-09  4.48686633e-04  9.23780786e-02 -9.19293919e-02 
 4.15000000e-09  4.45196763e-04  9.23750070e-02 -9.19298102e-02 
 4.25000000e-09  4.37909619e-04  9.23676482e-02 -9.19297386e-02 
 4.35000000e-09  4.19200026e-04  9.23483917e-02 -9.19291916e-02 
 4.45000000e-09  4.02051963e-04  9.23302354e-02 -9.19281835e-02 
 4.55000000e-09  3.77485000e-04  9.23042125e-02 -9.19267275e-02 
 4.65000000e-09  3.57287492e-04  9.22821240e-02 -9.19248365e-02 
 4.75000000e-09  3.31763350e-04  9.22542863e-02 -9.19225229e-02 
 4.85000000e-09  3.11992602e-04  9.22317912e-02 -9.19197986e-02 
 4.95000000e-09  2.87927093e-04  9.22046021e-02 -9.19166750e-02 
 5.05000000e-09  2.70216898e-04  9.21833799e-02 -9.19131630e-02 
 5.15000000e-09  2.48666511e-04  9.21579399e-02 -9.19092734e-02 
 5.25000000e-09  2.33654762e-04  9.21386711e-02 -9.19050163e-02 
 5.35000000e-09  2.14952902e-04  9.21153546e-02 -9.19004017e-02 
 5.45000000e-09  2.02757984e-04  9.20981970e-02 -9.18954390e-02 
 5.55000000e-09  1.86870801e-04  9.20770084e-02 -9.18901376e-02 
 5.65000000e-09  1.77356565e-04  9.20618630e-02 -9.18845064e-02 
 5.75000000e-09  1.64079139e-04  9.20426332e-02 -9.18785541e-02 
 5.85000000e-09  1.56999306e-04  9.20292884e-02 -9.18722891e-02 
 5.95000000e-09  1.46061155e-04  9.20117806e-02 -9.18657195e-02 
 6.00000000e-09  1.44705400e-04  9.20070281e-02 -9.18623227e-02 
 6.01000000e-09  1.42413382e-04  9.20040464e-02 -9.18616330e-02 
 6.03000000e-09  1.41163466e-04  9.20014114e-02 -9.18602479e-02 
 6.07000000e-09  1.38898281e-04  9.19963412e-02 -9.18574430e-02 
 6.15000000e-09  1.33440393e-04  9.19851362e-02 -9.18516958e-02 
 6.25000000e-09  1.28206621e-04  9.19724657e-02 -9.18442591e-02 
 6.35000000e-09  1.23362430e-04  9.19599106e-02 -9.18365482e-02 
 6.45000000e-09  1.19606804e-04  9.19481768e-02 -9.18285700e-02 
 6.55000000e-09  1.16051039e-04  9.19363825e-02 -9.18203314e-02 
 6.65000000e-09  1.13679800e-04  9.19255189e-02 -9.18118391e-02 
 6.75000000e-09  1.11844973e-04  9.19149445e-02 -9.18030995e-02 
 6.85000000e-09  1.10896933e-04  9.19050159e-02 -9.17941189e-02 
 6.95000000e-09  1.10356953e-04  9.18952606e-02 -9.17849036e-02 
 7.00000000e-09  1.10226343e-04  9.18904360e-02 -9.17802096e-02 
 7.01000000e-09  1.10422219e-04  9.18896851e-02 -9.17792629e-02 
 7.03000000e-09  1.10198078e-04  9.18875630e-02 -9.17773649e-02 
 7.07000000e-09  1.10043167e-04  9.18835854e-02 -9.17735422e-02 
 7.15000000e-09  1.10623350e-04  9.18764142e-02 -9.17657908e-02 
 7.25000000e-09  1.11237890e-04  9.18671445e-02 -9.17559066e-02 
 7.35000000e-09  1.12587652e-04  9.18583982e-02 -9.17458106e-02 
 7.45000000e-09  1.14051609e-04  9.18495598e-02 -9.17355082e-02 
 7.55000000e-09  1.16084867e-04  9.18410896e-02 -9.17250047e-02 
 7.65000000e-09  1.18282283e-04  9.18325876e-02 -9.17143053e-02 
 7.75000000e-09  1.20933691e-04  9.18243486e-02 -9.17034149e-02 
 7.85000000e-09  1.23765280e-04  9.18161037e-02 -9.16923384e-02 
 7.95000000e-09  1.26967839e-04  9.18080485e-02 -9.16810806e-02 
 8.05000000e-09  1.30352239e-04  9.17999984e-02 -9.16696461e-02 
 8.15000000e-09  1.34045043e-04  9.17920846e-02 -9.16580396e-02 
 8.25000000e-09  1.37913848e-04  9.17841791e-02 -9.16462653e-02 
 8.35000000e-09  1.42043055e-04  9.17763706e-02 -9.16343276e-02 
 8.45000000e-09  1.46339142e-04  9.17685699e-02 -9.16222307e-02 
 8.55000000e-09  1.50857664e-04  9.17608366e-02 -9.16099789e-02 
 8.65000000e-09  1.55532417e-04  9.17531084e-02 -9.15975760e-02 
 8.75000000e-09  1.60399264e-04  9.17454254e-02 -9.15850261e-02 
 8.85000000e-09  1.65411261e-04  9.17377442e-02 -9.15723329e-02 
 8.95000000e-09  1.70590672e-04  9.17300910e-02 -9.15595003e-02 
 9.05000000e-09  1.75904354e-04  9.17224362e-02 -9.15465319e-02 
 9.15000000e-09  1.81365182e-04  9.17147964e-02 -9.15334312e-02 
 9.25000000e-09  1.86949847e-04  9.17071517e-02 -9.15202019e-02 
 9.35000000e-09  1.92664829e-04  9.16995120e-02 -9.15068472e-02 
 9.45000000e-09  1.98493834e-04  9.16918644e-02 -9.14933706e-02 
 9.55000000e-09  2.04439033e-04  9.16842143e-02 -9.14797752e-02 
 9.65000000e-09  2.10489167e-04  9.16765536e-02 -9.14660644e-02 
 9.75000000e-09  2.16643504e-04  9.16688847e-02 -9.14522412e-02 
 9.85000000e-09  2.22894433e-04  9.16612032e-02 -9.14383087e-02 
 9.95000000e-09  2.29239263e-04  9.16535091e-02 -9.14242699e-02 
 1.00500000e-08  2.35673084e-04  9.16458007e-02 -9.14101276e-02 
 1.01500000e-08  2.42191906e-04  9.16380767e-02 -9.13958848e-02 
 1.02500000e-08  2.48792732e-04  9.16303368e-02 -9.13815441e-02 
 1.03500000e-08  2.55470768e-04  9.16225792e-02 -9.13671084e-02 
 1.04500000e-08  2.62224493e-04  9.16148048e-02 -9.13525803e-02 
 1.05500000e-08  2.69048592e-04  9.16070110e-02 -9.13379624e-02 
 1.06500000e-08  2.75942626e-04  9.15991999e-02 -9.13232572e-02 
 1.07500000e-08  2.82900961e-04  9.15913683e-02 -9.13084673e-02 
 1.08500000e-08  2.89923979e-04  9.15835190e-02 -9.12935951e-02 
 1.09500000e-08  2.97005878e-04  9.15756487e-02 -9.12786428e-02 
 1.10000000e-08  3.00570196e-04  9.15717076e-02 -9.12711374e-02 
 1.10100000e-08  3.01487810e-04  9.15711215e-02 -9.12696336e-02 
