 time            v(Vout+)        v(Vout-)        v(Vout+)-v(Vout-)
 0.00000000e+00  1.34181481e-10  3.76689531e-05 -3.76688189e-05 
 1.00000000e-12  1.41563552e-10  3.76689604e-05 -3.76688189e-05 
 2.00000000e-12  1.39828074e-10  3.76689587e-05 -3.76688189e-05 
 4.00000000e-12  1.36561761e-10  3.76689554e-05 -3.76688189e-05 
 8.00000000e-12  1.33316602e-10  3.76689522e-05 -3.76688189e-05 
 1.60000000e-11  1.32525568e-10  3.76689514e-05 -3.76688189e-05 
 3.20000000e-11  1.33774642e-10  3.76689527e-05 -3.76688189e-05 
 6.40000000e-11  1.34416234e-10  3.76689533e-05 -3.76688189e-05 
 1.28000000e-10  1.34136634e-10  3.76689530e-05 -3.76688189e-05 
 2.28000000e-10  1.34279503e-10  3.76689532e-05 -3.76688189e-05 
 3.28000000e-10  1.34109289e-10  3.76689530e-05 -3.76688189e-05 
 4.28000000e-10  1.34241127e-10  3.76689531e-05 -3.76688189e-05 
 5.28000000e-10  1.34095320e-10  3.76689530e-05 -3.76688189e-05 
 6.28000000e-10  1.34217561e-10  3.76689531e-05 -3.76688189e-05 
 7.28000000e-10  1.34089207e-10  3.76689530e-05 -3.76688189e-05 
 8.28000000e-10  1.34211756e-10  3.76689531e-05 -3.76688189e-05 
 9.28000000e-10  1.34084487e-10  3.76689530e-05 -3.76688189e-05 
 1.00000000e-09  1.34204645e-10  3.76689531e-05 -3.76688189e-05 
 1.01000000e-09  4.28548595e-09  3.76731071e-05 -3.76688216e-05 
 1.03000000e-09 -7.70936630e-09  3.76611098e-05 -3.76688192e-05 
 1.07000000e-09  6.01592155e-09  3.76748325e-05 -3.76688166e-05 
 1.15000000e-09 -4.33777465e-09  3.76644825e-05 -3.76688203e-05 
 1.25000000e-09  3.84493591e-09  3.76726627e-05 -3.76688178e-05 
 1.35000000e-09 -2.85298076e-09  3.76659672e-05 -3.76688202e-05 
 1.45000000e-09  3.74063389e-09  3.76725629e-05 -3.76688222e-05 
 1.55000000e-09 -6.44798184e-09  3.76623644e-05 -3.76688124e-05 
 1.65000000e-09  1.38502402e-08  3.76826862e-05 -3.76688360e-05 
 1.75000000e-09 -1.46633261e-08  3.76541690e-05 -3.76688324e-05 
 1.85000000e-09 -4.20562936e-09  3.76645636e-05 -3.76687692e-05 
 1.95000000e-09 -9.53963536e-08  3.75730433e-05 -3.76684397e-05 
 2.00000000e-09 -3.92751942e-07  3.72748819e-05 -3.76676338e-05 
 2.01000000e-09 -3.81129221e-07  3.72862530e-05 -3.76673823e-05 
 2.03000000e-09 -1.93655591e-07  3.74733474e-05 -3.76670030e-05 
 2.07000000e-09  2.32242854e-06  3.99922416e-05 -3.76698131e-05 
 2.15000000e-09  1.41695177e-05  5.18828638e-05 -3.77133461e-05 
 2.25000000e-09  1.05070678e-05  4.83015976e-05 -3.77945298e-05 
 2.35000000e-09 -6.58554907e-07  3.71761287e-05 -3.78346836e-05 
 2.45000000e-09 -7.26241320e-07  3.71489785e-05 -3.78752198e-05 
 2.55000000e-09 -1.44031901e-05  2.35376133e-05 -3.79408034e-05 
 2.65000000e-09 -2.03771056e-05  1.76785034e-05 -3.80556090e-05 
 2.75000000e-09  1.55182041e-06  3.96604955e-05 -3.81086751e-05 
 2.85000000e-09  9.13132549e-07  3.89983487e-05 -3.80852162e-05 
 2.95000000e-09 -1.19302483e-07  3.79452845e-05 -3.80645870e-05 
 3.05000000e-09  9.44404277e-07  3.89862789e-05 -3.80418746e-05 
 3.15000000e-09 -2.73212050e-07  3.77460340e-05 -3.80192461e-05 
 3.25000000e-09  8.62630153e-07  3.88587382e-05 -3.79961081e-05 
 3.35000000e-09 -3.47198082e-07  3.76262402e-05 -3.79734383e-05 
 3.45000000e-09  8.10144820e-07  3.87606887e-05 -3.79505439e-05 
 3.55000000e-09 -3.95310291e-07  3.75329265e-05 -3.79282368e-05 
 3.65000000e-09  7.76064010e-07  3.86818396e-05 -3.79057756e-05 
 3.75000000e-09 -4.28468176e-07  3.74554456e-05 -3.78839138e-05 
 3.85000000e-09  7.53628445e-07  3.86155354e-05 -3.78619070e-05 
 3.95000000e-09 -4.51536395e-07  3.73889428e-05 -3.78404792e-05 
 4.05000000e-09  7.39303963e-07  3.85582024e-05 -3.78188985e-05 
 4.15000000e-09 -4.67194949e-07  3.73306738e-05 -3.77978688e-05 
 4.25000000e-09  7.31013655e-07  3.85076887e-05 -3.77766750e-05 
 4.35000000e-09 -4.77125987e-07  3.72788786e-05 -3.77560046e-05 
 4.45000000e-09  7.27388105e-07  3.84625482e-05 -3.77351601e-05 
 4.55000000e-09 -4.82493007e-07  3.72323203e-05 -3.77148133e-05 
 4.65000000e-09  7.27450659e-07  3.84217356e-05 -3.76942849e-05 
 4.75000000e-09 -4.84158330e-07  3.71900730e-05 -3.76742313e-05 
 4.85000000e-09  7.30469023e-07  3.83844595e-05 -3.76539905e-05 
 4.95000000e-09 -4.82787285e-07  3.71514167e-05 -3.76342040e-05 
 5.05000000e-09  7.35874232e-07  3.83501008e-05 -3.76142266e-05 
 5.15000000e-09 -4.78904166e-07  3.71157810e-05 -3.75946851e-05 
 5.25000000e-09  7.43215292e-07  3.83181659e-05 -3.75749506e-05 
 5.35000000e-09 -4.72929294e-07  3.70827062e-05 -3.75556355e-05 
 5.45000000e-09  7.52130082e-07  3.82882565e-05 -3.75361264e-05 
 5.55000000e-09 -4.65203469e-07  3.70518182e-05 -3.75170216e-05 
 5.65000000e-09  7.62325259e-07  3.82600483e-05 -3.74977231e-05 
 5.75000000e-09 -4.56005683e-07  3.70228093e-05 -3.74788150e-05 
 5.85000000e-09  7.73561435e-07  3.82332757e-05 -3.74597142e-05 
 5.95000000e-09 -4.45565924e-07  3.69954252e-05 -3.74409912e-05 
 6.00000000e-09  7.82896087e-07  3.82143501e-05 -3.74314540e-05 
 6.01000000e-09  1.63795211e-07  3.75934350e-05 -3.74296398e-05 
 6.03000000e-09  1.81364831e-07  3.76072597e-05 -3.74258949e-05 
 6.07000000e-09  1.69157231e-07  3.75875627e-05 -3.74184054e-05 
 6.15000000e-09  1.82288646e-07  3.75857524e-05 -3.74034637e-05 
 6.25000000e-09  1.83005521e-07  3.75678689e-05 -3.73848634e-05 
 6.35000000e-09  1.93366909e-07  3.75597158e-05 -3.73663489e-05 
 6.45000000e-09  1.96260415e-07  3.75441683e-05 -3.73479078e-05 
 6.55000000e-09  2.04526872e-07  3.75340722e-05 -3.73295453e-05 
 6.65000000e-09  2.12396205e-07  3.75236611e-05 -3.73112649e-05 
 6.75000000e-09  2.18419849e-07  3.75114919e-05 -3.72930720e-05 
 6.85000000e-09  2.27022924e-07  3.75019719e-05 -3.72749490e-05 
 6.95000000e-09  2.32749376e-07  3.74896563e-05 -3.72569069e-05 
 7.00000000e-09  2.36849818e-07  3.74847557e-05 -3.72479058e-05 
 7.01000000e-09  2.41664761e-07  3.74877781e-05 -3.72461134e-05 
 7.03000000e-09  2.31447401e-07  3.74739662e-05 -3.72425188e-05 
 7.07000000e-09  2.47503197e-07  3.74828429e-05 -3.72353397e-05 
 7.15000000e-09  2.43427389e-07  3.74644518e-05 -3.72210244e-05 
 7.25000000e-09  2.58985394e-07  3.74621730e-05 -3.72031876e-05 
 7.35000000e-09  2.59535275e-07  3.74449596e-05 -3.71854243e-05 
 7.45000000e-09  2.73035345e-07  3.74407613e-05 -3.71677259e-05 
 7.55000000e-09  2.75453760e-07  3.74255516e-05 -3.71500978e-05 
 7.65000000e-09  2.87643281e-07  3.74201773e-05 -3.71325340e-05 
 7.75000000e-09  2.91303654e-07  3.74063416e-05 -3.71150380e-05 
 7.85000000e-09  3.02624057e-07  3.74002295e-05 -3.70976054e-05 
 7.95000000e-09  3.07137250e-07  3.73873758e-05 -3.70802385e-05 
 8.05000000e-09  3.17867598e-07  3.73808018e-05 -3.70629342e-05 
 8.15000000e-09  3.22973728e-07  3.73686676e-05 -3.70456939e-05 
 8.25000000e-09  3.33297231e-07  3.73618124e-05 -3.70285151e-05 
 8.35000000e-09  3.38820059e-07  3.73502190e-05 -3.70113989e-05 
 8.45000000e-09  3.48858002e-07  3.73432013e-05 -3.69943433e-05 
 8.55000000e-09  3.54673366e-07  3.73320224e-05 -3.69773490e-05 
 8.65000000e-09  3.64508104e-07  3.73249226e-05 -3.69604145e-05 
 8.75000000e-09  3.70527971e-07  3.73140681e-05 -3.69435401e-05 
 8.85000000e-09  3.80214981e-07  3.73069396e-05 -3.69267246e-05 
 8.95000000e-09  3.86375757e-07  3.72963441e-05 -3.69099683e-05 
 9.05000000e-09  3.95953147e-07  3.72892233e-05 -3.68932701e-05 
 9.15000000e-09  4.02208731e-07  3.72788390e-05 -3.68766303e-05 
 9.25000000e-09  4.11701503e-07  3.72717493e-05 -3.68600478e-05 
 9.35000000e-09  4.18018642e-07  3.72615415e-05 -3.68435228e-05 
 9.45000000e-09  4.27443169e-07  3.72544978e-05 -3.68270546e-05 
 9.55000000e-09  4.33797541e-07  3.72444407e-05 -3.68106431e-05 
 9.65000000e-09  4.43164356e-07  3.72374521e-05 -3.67942877e-05 
 9.75000000e-09  4.49537965e-07  3.72275264e-05 -3.67779884e-05 
 9.85000000e-09  4.58853633e-07  3.72205982e-05 -3.67617446e-05 
 9.95000000e-09  4.65233111e-07  3.72107894e-05 -3.67455562e-05 
 1.00500000e-08  4.74501534e-07  3.72039243e-05 -3.67294228e-05 
 1.01500000e-08  4.80876795e-07  3.71942211e-05 -3.67133443e-05 
 1.02500000e-08  4.90100152e-07  3.71874202e-05 -3.66973201e-05 
 1.03500000e-08  4.96463544e-07  3.71778138e-05 -3.66813503e-05 
 1.04500000e-08  5.05642856e-07  3.71710772e-05 -3.66654343e-05 
 1.05500000e-08  5.11988503e-07  3.71615607e-05 -3.66495722e-05 
 1.06500000e-08  5.21124059e-07  3.71548875e-05 -3.66337635e-05 
 1.07500000e-08  5.27447391e-07  3.71454555e-05 -3.66180081e-05 
 1.08500000e-08  5.36539032e-07  3.71388447e-05 -3.66023057e-05 
 1.09500000e-08  5.42836481e-07  3.71294926e-05 -3.65866561e-05 
 1.10000000e-08  5.48051543e-07  3.71269025e-05 -3.65788510e-05 
 1.10100000e-08  5.51872469e-07  3.71291668e-05 -3.65772943e-05 
 1.10300000e-08  5.42740456e-07  3.71169154e-05 -3.65741749e-05 
 1.10700000e-08  5.57890943e-07  3.71258352e-05 -3.65679443e-05 
 1.11500000e-08  5.54873696e-07  3.71103895e-05 -3.65555158e-05 
 1.12500000e-08  5.69770381e-07  3.71097915e-05 -3.65400211e-05 
 1.13500000e-08  5.71383144e-07  3.70959656e-05 -3.65245825e-05 
 1.14500000e-08  5.84394148e-07  3.70935878e-05 -3.65091937e-05 
 1.15500000e-08  5.86716579e-07  3.70805736e-05 -3.64938571e-05 
 1.16500000e-08  6.04182293e-07  3.70827695e-05 -3.64785872e-05 
 1.17500000e-08  6.00642861e-07  3.70640073e-05 -3.64633645e-05 
 1.18500000e-08  5.75933683e-07  3.70239833e-05 -3.64480496e-05 
 1.19500000e-08  4.28321853e-07  3.68604882e-05 -3.64321664e-05 
 1.20000000e-08  3.38140526e-08  3.64571430e-05 -3.64233290e-05 
 1.20100000e-08  2.65021215e-07  3.66866057e-05 -3.64215845e-05 
 1.20300000e-08  1.30091825e-06  3.77196996e-05 -3.64187813e-05 
 1.20700000e-08  6.71667732e-06  4.31383885e-05 -3.64217112e-05 
 1.21500000e-08  2.02479171e-05  5.67255995e-05 -3.64776824e-05 
 1.22500000e-08  1.58194617e-05  5.23971092e-05 -3.65776475e-05 
 1.23500000e-08  5.90097265e-06  4.25309501e-05 -3.66299775e-05 
 1.24500000e-08  4.38862364e-06  4.10369007e-05 -3.66482771e-05 
 1.25500000e-08 -4.76772460e-07  3.61860613e-05 -3.66628338e-05 
 1.26500000e-08 -2.96699477e-06  3.37182320e-05 -3.66852268e-05 
 1.27500000e-08 -8.67411377e-06  2.80465151e-05 -3.67206289e-05 
 1.28500000e-08 -1.14961632e-05  2.52756390e-05 -3.67718022e-05 
 1.29500000e-08 -2.32244239e-05  1.36372197e-05 -3.68616436e-05 
 1.30500000e-08 -2.63135046e-05  1.06793433e-05 -3.69928479e-05 
 1.31500000e-08  1.77369843e-06  3.88092611e-05 -3.70355626e-05 
 1.32500000e-08 -4.75457263e-06  3.22480535e-05 -3.70026261e-05 
 1.33500000e-08  8.57137269e-06  4.55159782e-05 -3.69446056e-05 
 1.34500000e-08 -3.17379153e-06  3.37058417e-05 -3.68796332e-05 
 1.35500000e-08  8.34623541e-06  4.51607388e-05 -3.68145034e-05 
 1.36500000e-08 -3.29096246e-06  3.34581398e-05 -3.67491022e-05 
