 time            v(Vout+)        v(Vout-)        v(Vout+)-v(Vout-)
 0.00000000e+00  1.34472245e-10  4.13305373e-05 -4.13304029e-05 
 1.00000000e-12  1.43248321e-10  4.13305461e-05 -4.13304029e-05 
 2.00000000e-12  1.41164174e-10  4.13305440e-05 -4.13304029e-05 
 4.00000000e-12  1.37282935e-10  4.13305402e-05 -4.13304029e-05 
 8.00000000e-12  1.33459310e-10  4.13305363e-05 -4.13304029e-05 
 1.60000000e-11  1.32478338e-10  4.13305353e-05 -4.13304029e-05 
 3.20000000e-11  1.33997523e-10  4.13305369e-05 -4.13304029e-05 
 6.40000000e-11  1.34755610e-10  4.13305376e-05 -4.13304029e-05 
 1.28000000e-10  1.34420808e-10  4.13305373e-05 -4.13304029e-05 
 2.28000000e-10  1.34564808e-10  4.13305374e-05 -4.13304029e-05 
 3.28000000e-10  1.34391626e-10  4.13305373e-05 -4.13304029e-05 
 4.28000000e-10  1.34527923e-10  4.13305374e-05 -4.13304029e-05 
 5.28000000e-10  1.34386865e-10  4.13305373e-05 -4.13304029e-05 
 6.28000000e-10  1.34504064e-10  4.13305374e-05 -4.13304029e-05 
 7.28000000e-10  1.34383418e-10  4.13305373e-05 -4.13304029e-05 
 8.28000000e-10  1.34497274e-10  4.13305374e-05 -4.13304029e-05 
 9.28000000e-10  1.34380012e-10  4.13305372e-05 -4.13304029e-05 
 1.00000000e-09  1.34505315e-10  4.13305374e-05 -4.13304029e-05 
 1.01000000e-09  4.32580184e-09  4.13347314e-05 -4.13304056e-05 
 1.03000000e-09 -7.75630368e-09  4.13226469e-05 -4.13304032e-05 
 1.07000000e-09  6.01325881e-09  4.13364138e-05 -4.13304005e-05 
 1.15000000e-09 -4.31478474e-09  4.13260895e-05 -4.13304043e-05 
 1.25000000e-09  3.82148182e-09  4.13342233e-05 -4.13304018e-05 
 1.35000000e-09 -2.82761022e-09  4.13275766e-05 -4.13304042e-05 
 1.45000000e-09  3.80649796e-09  4.13342130e-05 -4.13304065e-05 
 1.55000000e-09 -6.87061833e-09  4.13235249e-05 -4.13303955e-05 
 1.65000000e-09  1.64827753e-08  4.13469092e-05 -4.13304264e-05 
 1.75000000e-09 -2.06791169e-08  4.13097325e-05 -4.13304116e-05 
 1.85000000e-09 -9.14933909e-09  4.13211630e-05 -4.13303123e-05 
 1.95000000e-09 -1.44177089e-07  4.11856284e-05 -4.13298054e-05 
 2.00000000e-09 -4.64141309e-07  4.08646600e-05 -4.13288013e-05 
 2.01000000e-09 -2.12689916e-07  4.11159712e-05 -4.13286611e-05 
 2.03000000e-09  9.07990576e-07  4.22371110e-05 -4.13291204e-05 
 2.07000000e-09  6.62267839e-06  4.79617376e-05 -4.13390592e-05 
