 time            v(Vout+)        v(Vout-)        v(vout+)-v(vout-)
 0.00000000e+00  3.54669292e-07  7.87156823e-02 -7.87153277e-02 
 1.00000000e-12  3.54729576e-07  7.87156824e-02 -7.87153277e-02 
 2.00000000e-12  3.54766473e-07  7.87156824e-02 -7.87153277e-02 
 4.00000000e-12  3.54817654e-07  7.87156825e-02 -7.87153277e-02 
 8.00000000e-12  3.54833378e-07  7.87156825e-02 -7.87153277e-02 
 1.60000000e-11  3.54760857e-07  7.87156824e-02 -7.87153277e-02 
 3.20000000e-11  3.54650663e-07  7.87156823e-02 -7.87153277e-02 
 6.40000000e-11  3.54640909e-07  7.87156823e-02 -7.87153277e-02 
 1.28000000e-10  3.54686827e-07  7.87156824e-02 -7.87153277e-02 
 2.28000000e-10  3.54696320e-07  7.87156824e-02 -7.87153277e-02 
 3.28000000e-10  3.54700841e-07  7.87156824e-02 -7.87153277e-02 
 4.28000000e-10  3.54699845e-07  7.87156824e-02 -7.87153277e-02 
 5.28000000e-10  3.54699838e-07  7.87156824e-02 -7.87153277e-02 
 6.28000000e-10  3.54696760e-07  7.87156824e-02 -7.87153277e-02 
 7.28000000e-10  3.54692812e-07  7.87156824e-02 -7.87153277e-02 
 8.28000000e-10  3.54685654e-07  7.87156824e-02 -7.87153277e-02 
 9.28000000e-10  3.54678619e-07  7.87156823e-02 -7.87153277e-02 
 1.00000000e-09  3.54677764e-07  7.87156823e-02 -7.87153277e-02 
 1.01000000e-09  5.78959911e-07  7.87159066e-02 -7.87153277e-02 
 1.03000000e-09  3.57155294e-07  7.87156848e-02 -7.87153277e-02 
 1.07000000e-09  1.68574041e-07  7.87154962e-02 -7.87153277e-02 
 1.15000000e-09  4.76081461e-07  7.87158038e-02 -7.87153277e-02 
 1.25000000e-09  2.68198740e-07  7.87155959e-02 -7.87153277e-02 
 1.35000000e-09  4.58865320e-07  7.87157865e-02 -7.87153277e-02 
 1.45000000e-09  5.97472477e-07  7.87159252e-02 -7.87153277e-02 
 1.55000000e-09 -2.33061355e-07  7.87150946e-02 -7.87153277e-02 
 1.65000000e-09  1.77048119e-06  7.87170982e-02 -7.87153277e-02 
 1.75000000e-09  1.10043415e-06  7.87164283e-02 -7.87153279e-02 
 1.85000000e-09 -6.38510220e-06  7.87089427e-02 -7.87153278e-02 
 1.95000000e-09 -4.49374998e-05  7.86703880e-02 -7.87153255e-02 
 2.00000000e-09 -1.08830666e-04  7.86064912e-02 -7.87153219e-02 
 2.01000000e-09 -1.11632364e-04  7.86036883e-02 -7.87153207e-02 
 2.03000000e-09 -5.57774850e-05  7.86595407e-02 -7.87153181e-02 
 2.07000000e-09  7.52338148e-04  7.94676562e-02 -7.87153180e-02 
 2.15000000e-09  5.43748227e-03  8.41529710e-02 -7.87154887e-02 
 2.25000000e-09  9.21179340e-03  8.79281966e-02 -7.87164032e-02 
 2.35000000e-09  8.25527037e-03  8.69735935e-02 -7.87183231e-02 
 2.45000000e-09  4.53799308e-03  8.32591907e-02 -7.87211977e-02 
 2.55000000e-09 -2.48013702e-03  7.62449648e-02 -7.87251018e-02 
 2.65000000e-09 -9.95328151e-03  6.87770926e-02 -7.87303741e-02 
 2.75000000e-09 -7.85479127e-03  7.08822312e-02 -7.87370225e-02 
 2.85000000e-09 -5.44668703e-03  7.32976925e-02 -7.87443795e-02 
 2.95000000e-09 -3.82775279e-03  7.49239851e-02 -7.87517379e-02 
 3.05000000e-09 -2.62766458e-03  7.61310905e-02 -7.87587550e-02 
 3.15000000e-09 -1.76666480e-03  7.69986213e-02 -7.87652861e-02 
 3.25000000e-09 -1.12768565e-03  7.76435872e-02 -7.87712729e-02 
 3.35000000e-09 -6.73688493e-04  7.81030097e-02 -7.87766982e-02 
 3.45000000e-09 -3.34897104e-04  7.84466661e-02 -7.87815632e-02 
 3.55000000e-09 -1.03095908e-04  7.86827819e-02 -7.87858779e-02 
 3.65000000e-09  7.06414939e-05  7.88602970e-02 -7.87896555e-02 
 3.75000000e-09  1.79983078e-04  7.89728940e-02 -7.87929109e-02 
 3.85000000e-09  2.62901523e-04  7.90585609e-02 -7.87956593e-02 
 3.95000000e-09  3.05318458e-04  7.91032342e-02 -7.87979157e-02 
 4.05000000e-09  3.39064804e-04  7.91387593e-02 -7.87996945e-02 
 4.15000000e-09  3.45822321e-04  7.91468322e-02 -7.88010099e-02 
 4.25000000e-09  3.53859002e-04  7.91557342e-02 -7.88018752e-02 
 4.35000000e-09  3.42536646e-04  7.91448402e-02 -7.88023035e-02 
 4.45000000e-09  3.38004854e-04  7.91403121e-02 -7.88023073e-02 
 4.55000000e-09  3.18387494e-04  7.91202860e-02 -7.88018985e-02 
 4.65000000e-09  3.08540939e-04  7.91096297e-02 -7.88010888e-02 
 4.75000000e-09  2.85968894e-04  7.90858581e-02 -7.87998892e-02 
 4.85000000e-09  2.74709305e-04  7.90730198e-02 -7.87983105e-02 
 4.95000000e-09  2.51999065e-04  7.90483621e-02 -7.87963630e-02 
 5.05000000e-09  2.41333304e-04  7.90353901e-02 -7.87940568e-02 
 5.15000000e-09  2.19882578e-04  7.90112842e-02 -7.87914016e-02 
 5.25000000e-09  2.10759325e-04  7.89991660e-02 -7.87884066e-02 
 5.35000000e-09  1.91181012e-04  7.89762620e-02 -7.87850810e-02 
 5.45000000e-09  1.83970118e-04  7.89654037e-02 -7.87814335e-02 
 5.55000000e-09  1.66453981e-04  7.89439267e-02 -7.87774727e-02 
 5.65000000e-09  1.61218559e-04  7.89344252e-02 -7.87732067e-02 
 5.75000000e-09  1.45736755e-04  7.89143803e-02 -7.87686435e-02 
 5.85000000e-09  1.42386161e-04  7.89061771e-02 -7.87637909e-02 
 5.95000000e-09  1.28806517e-04  7.88874629e-02 -7.87586564e-02 
 6.00000000e-09  1.30647117e-04  7.88866327e-02 -7.87559856e-02 
 6.01000000e-09  1.26869943e-04  7.88823118e-02 -7.87554419e-02 
 6.03000000e-09  1.25634925e-04  7.88799840e-02 -7.87543491e-02 
 6.07000000e-09  1.23458401e-04  7.88755897e-02 -7.87521313e-02 
 6.15000000e-09  1.18029604e-04  7.88655984e-02 -7.87475688e-02 
 6.25000000e-09  1.12756107e-04  7.88543878e-02 -7.87416317e-02 
 6.35000000e-09  1.07695192e-04  7.88431360e-02 -7.87354408e-02 
 6.45000000e-09  1.03600458e-04  7.88326029e-02 -7.87290025e-02 
 6.55000000e-09  9.96303136e-05  7.88219534e-02 -7.87223231e-02 
 6.65000000e-09  9.67810371e-05  7.88121898e-02 -7.87154088e-02 
 6.75000000e-09  9.44522426e-05  7.88027179e-02 -7.87082656e-02 
 6.85000000e-09  9.28552223e-05  7.87937546e-02 -7.87008994e-02 
 6.95000000e-09  9.16648696e-05  7.87849808e-02 -7.86933159e-02 
 7.00000000e-09  9.10900615e-05  7.87805343e-02 -7.86894443e-02 
 7.01000000e-09  9.12130509e-05  7.87798756e-02 -7.86886626e-02 
 7.03000000e-09  9.08670510e-05  7.87779621e-02 -7.86870951e-02 
 7.07000000e-09  9.04300558e-05  7.87743653e-02 -7.86839353e-02 
 7.15000000e-09  9.03900072e-05  7.87679076e-02 -7.86775176e-02 
 7.25000000e-09  9.01956412e-05  7.87595106e-02 -7.86693149e-02 
 7.35000000e-09  9.06959168e-05  7.87516123e-02 -7.86609163e-02 
 7.45000000e-09  9.12898341e-05  7.87436166e-02 -7.86523268e-02 
 7.55000000e-09  9.24241101e-05  7.87359752e-02 -7.86435511e-02 
 7.65000000e-09  9.37055501e-05  7.87282996e-02 -7.86345941e-02 
 7.75000000e-09  9.54195509e-05  7.87208799e-02 -7.86254603e-02 
 7.85000000e-09  9.72999764e-05  7.87134544e-02 -7.86161544e-02 
 7.95000000e-09  9.95359982e-05  7.87062167e-02 -7.86066807e-02 
 8.05000000e-09  1.01943483e-04  7.86989869e-02 -7.85970434e-02 
 8.15000000e-09  1.04647480e-04  7.86918944e-02 -7.85872469e-02 
 8.25000000e-09  1.07519758e-04  7.86848150e-02 -7.85772953e-02 
 8.35000000e-09  1.10643381e-04  7.86778358e-02 -7.85671924e-02 
 8.45000000e-09  1.13928386e-04  7.86708706e-02 -7.85569422e-02 
 8.55000000e-09  1.17428568e-04  7.86639771e-02 -7.85465486e-02 
 8.65000000e-09  1.21080968e-04  7.86570962e-02 -7.85360152e-02 
 8.75000000e-09  1.24919796e-04  7.86502655e-02 -7.85253457e-02 
 8.85000000e-09  1.28900862e-04  7.86434445e-02 -7.85145436e-02 
 8.95000000e-09  1.33044898e-04  7.86366574e-02 -7.85036125e-02 
 9.05000000e-09  1.37320987e-04  7.86298766e-02 -7.84925556e-02 
 9.15000000e-09  1.41740664e-04  7.86231169e-02 -7.84813763e-02 
 9.25000000e-09  1.46282479e-04  7.86163603e-02 -7.84700778e-02 
 9.35000000e-09  1.50951692e-04  7.86096150e-02 -7.84586633e-02 
 9.45000000e-09  1.55733594e-04  7.86028694e-02 -7.84471358e-02 
 9.55000000e-09  1.60629271e-04  7.85961277e-02 -7.84354984e-02 
 9.65000000e-09  1.65628769e-04  7.85893828e-02 -7.84237541e-02 
 9.75000000e-09  1.70730343e-04  7.85826359e-02 -7.84119056e-02 
 9.85000000e-09  1.75927580e-04  7.85758833e-02 -7.83999558e-02 
 9.95000000e-09  1.81216862e-04  7.85691243e-02 -7.83879074e-02 
 1.00500000e-08  1.86594267e-04  7.85623574e-02 -7.83757632e-02 
 1.01500000e-08  1.92054964e-04  7.85555806e-02 -7.83635257e-02 
 1.02500000e-08  1.97596873e-04  7.85487944e-02 -7.83511975e-02 
 1.03500000e-08  2.03214425e-04  7.85419955e-02 -7.83387811e-02 
 1.04500000e-08  2.08906892e-04  7.85351859e-02 -7.83262790e-02 
 1.05500000e-08  2.14668252e-04  7.85283618e-02 -7.83136936e-02 
 1.06500000e-08  2.20498767e-04  7.85215259e-02 -7.83010271e-02 
 1.07500000e-08  2.26392172e-04  7.85146741e-02 -7.82882820e-02 
 1.08500000e-08  2.32349491e-04  7.85078098e-02 -7.82754603e-02 
 1.09500000e-08  2.38364343e-04  7.85009287e-02 -7.82625644e-02 
 1.10000000e-08  2.41394934e-04  7.84974841e-02 -7.82560891e-02 
 1.10100000e-08  2.42203434e-04  7.84969950e-02 -7.82547916e-02 
 1.10300000e-08  2.43229586e-04  7.84954247e-02 -7.82521951e-02 
 1.10700000e-08  2.45500015e-04  7.84924937e-02 -7.82469937e-02 
 1.11500000e-08  2.50667769e-04  7.84872253e-02 -7.82365576e-02 
